------------------------------------------------------------
 solve prev v1=-1 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       156.216428919,      678824771396000
       156.553102258,      678131376332000
       156.889775596,      677437981268000
       157.226448934,      676741527419000
       157.563122272,      676045073569000
        157.89979561,      675345548662000
       158.236468949,      674646023755000
       158.573142287,      673943415480000
       158.909815625,      673240807204000
       159.246488963,      672535103210000
       159.583162301,      671829399216000
       159.919835639,      671120587115000
       160.256508978,      670411775014000
       160.593182316,      669699842378000
       160.929855654,      668987909741000
       161.266528992,      668272844104000
        161.60320233,      667557778466000
       161.939875669,      666839567322000
       162.276549007,      666121356178000
       162.613222345,      665399986983000
       162.949895683,      664678617788000
       163.286569021,      663954077960000
        163.62324236,      663229538132000
       163.959915698,      662501815049000
       164.296589036,      661774091966000
       164.633262374,      661043172969000
       164.969935712,      660312253972000
        165.30660905,      659578126362000
       165.643282389,      658843998752000
       165.979955727,      658106649792000
       166.316629065,      657369300832000
       166.653302403,      656628717746000
       166.989975741,      655888134661000
        167.32664908,      655144304635000
       167.663322418,      654400474610000
       167.999995756,      653653384792000
       168.336669094,      652906294974000
       168.673342432,      652155932472000
       169.010015771,      651405569971000
       169.346689109,      650651921857000
       169.683362447,      649898273742000
       170.020035785,      649141327047000
       170.356709123,      648384380352000
       170.693382461,      647624122070000
         171.0300558,      646863863788000
       171.366729138,      646100280875000
       171.703402476,      645336697961000
       172.040075814,      644569777333000
       172.376749152,      643802856705000
       172.713422491,      643032585242000
       173.050095829,      642262313779000
       173.386769167,      641488678321000
       173.723442505,      640715042863000
       174.060115843,      639938030212000
       174.396789182,      639161017562000
        174.73346252,      638380614484000
       175.070135858,      637600211406000
       175.406809196,      636816404626000
       175.743482534,      636032597845000
       176.080155872,      635245374052000
       176.416829211,      634458150258000
       176.753502549,      633667496100000
       177.090175887,      632876841943000
       177.426849225,      632082744034000
       177.763522563,      631288646124000
       178.100195902,      630491091037000
        178.43686924,      629693535950000
       178.773542578,      628892510222000
       179.110215916,      628091484493000
       179.446889254,      627286974621000
       179.783562593,      626482464748000
       180.120235931,      625674457193000
       180.456909269,      624866449637000
       180.793582607,      624054930821000
       181.130255945,      623243412005000
       181.466929283,      622428368312000
       181.803602622,      621613324619000
        182.14027596,      620794742398000
       182.476949298,      619976160176000
       182.813622636,      619154025734000
       183.150295974,      618331891292000
       183.486969313,      617506190902000
       183.823642651,      616680490512000
       184.160315989,      615851210407000
       184.496989327,      615021930302000
       184.833662665,      614189056680000
       185.170336004,      613356183057000
       185.507009342,      612519702075000
        185.84368268,      611683221094000
       186.180356018,      610843118875000
       186.517029356,      610003016656000
       186.853702695,      609159279284000
       187.190376033,      608315541911000
       187.527049371,      607468155433000
       187.863722709,      606620768954000
       188.200396047,      605769719379000
       188.537069385,      604918669803000
       188.873742724,      604063943103000
       189.210416062,      603209216403000
         189.5470894,      602350798514000
       189.883762738,      601492380625000
       190.220436076,      600630257445000
       190.557109415,      599768134265000
       190.893782753,      598902291655000
       191.230456091,      598036449046000
       191.567129429,      597166872830000
       191.903802767,      596297296615000
       192.240476106,      595423972582000
       192.577149444,      594550648548000
       192.913822782,      593673562447000
        193.25049612,      592796476346000
       193.587169458,      591915613891000
       193.923842796,      591034751437000
       194.260516135,      590150098306000
       194.597189473,      589265445175000
       194.933862811,      588376987008000
       195.270536149,      587488528841000
       195.607209487,      586596251242000
       195.943882826,      585703973644000
       196.280556164,      584807862182000
       196.617229502,      583911750719000
        196.95390284,      583011790925000
       197.290576178,      582111831130000
       197.627249517,      581208008499000
       197.963922855,      580304185867000
       198.300596193,      579396485857000
       198.637269531,      578488785847000
       198.973942869,      577577193883000
       199.310616207,      576665601918000
       199.647289546,      575750103385000
       199.983962884,      574834604853000
       200.320636222,      573915185103000
        200.65730956,      572995765354000
       200.993982898,      572072409704000
       201.330656237,      571149054053000
       201.667329575,      570221747781000
       202.004002913,      569294441509000
       202.340676251,      568363169860000
       202.677349589,      567431898210000
       203.014022928,      566496646392000
       203.350696266,      565561394575000
       203.687369604,      564622147762000
       204.024042942,      563682900949000
        204.36071628,      562739644279000
       204.697389618,      561796387609000
       205.034062957,      560849106184000
       205.370736295,      559901824760000
       205.707409633,      558950503650000
       206.044082971,      557999182540000
       206.380756309,      557043806777000
       206.717429648,      556088431014000
       207.054102986,      555128985596000
       207.390776324,      554169540179000
       207.727449662,      553206010070000
          208.064123,      552242479961000
       208.400796339,      551274850090000
       208.737469677,      550307220219000
       209.074143015,      549335475480000
       209.410816353,      548363730742000
       209.747489691,      547387855996000
        210.08416303,      546411981250000
       210.420836368,      545431961324000
       210.757509706,      544451941397000
       211.094183044,      543467761081000
       211.430856382,      542483580766000
        211.76752972,      541495224819000
       212.104203059,      540506868873000
       212.440876397,      539514322021000
       212.777549735,      538521775168000
       213.114223073,      537525022100000
       213.450896411,      536528269032000
        213.78756975,      535527294406000
       214.124243088,      534526319781000
       214.460916426,      533521108221000
       214.797589764,      532515896661000
       215.134263102,      531506432757000
       215.470936441,      530496968854000
       215.807609779,      529483237166000
       216.144283117,      528469505477000
       216.480956455,      527451490528000
       216.817629793,      526433475579000
       217.154303131,      525411161862000
        217.49097647,      524388848144000
       217.827649808,      523362220118000
       218.164323146,      522335592092000
       218.500996484,      521304634184000
       218.837669822,      520273676277000
       219.174343161,      519238372883000
       219.511016499,      518203069489000
       219.847689837,      517163404971000
       220.184363175,      516123740453000
       220.521036513,      515079699143000
       220.857709852,      514035657832000
        221.19438319,      512987224028000
       221.531056528,      511938790225000
       221.867729866,      510885948195000
       222.204403204,      509833106166000
       222.541076542,      508775840147000
       222.877749881,      507718574128000
       223.214423219,      506656868325000
       223.551096557,      505595162522000
       223.887769895,      504529001108000
       224.224443233,      503462839695000
       224.561116572,      502392206815000
        224.89778991,      501321573935000
       225.234463248,      500246453701000
       225.571136586,      499171333466000
       225.907809924,      498091709960000
       226.244483263,      497012086453000
       226.581156601,      495927943727000
       226.917829939,      494843801001000
       227.254503277,      493755123076000
       227.591176615,      492666445151000
       227.927849953,      491573216021000
       228.264523292,      490479986890000
        228.60119663,      489382190515000
       228.937869968,      488284394141000
       229.274543306,      487182014456000
       229.611216644,      486079634771000
       229.947889983,      484972655679000
       230.284563321,      483865676587000
       230.621236659,      482754081962000
       230.957909997,      481642487338000
       231.294583335,      480526261027000
       231.631256674,      479410034717000
       231.967930012,      478289160537000
        232.30460335,      477168286358000
       232.641276688,      476042748099000
       232.977950026,      474917209839000
       233.314623364,      473786991261000
       233.651296703,      472656772683000
       233.987970041,      471521857519000
       234.324643379,      470386942355000
       234.661316717,      469247314310000
       234.997990055,      468107686266000
       235.334663394,      466963329018000
       235.671336732,      465818971771000
        236.00801007,      464669868972000
       236.344683408,      463520766173000
       236.681356746,      462366901446000
       237.018030085,      461213036719000
       237.354703423,      460054393662000
       237.691376761,      458895750604000
       238.028050099,      457732312786000
       238.364723437,      456568874968000
       238.701396776,      455400625934000
       239.038070114,      454232376901000
       239.374743452,      453059300170000
        239.71141679,      451886223439000
       240.048090128,      450708302504000
       240.384763466,      449530381569000
       240.721436805,      448347599898000
       241.058110143,      447164818226000
       241.394783481,      445977159260000
       241.731456819,      444789500294000
       242.068130157,      443596947451000
       242.404803496,      442404394608000
       242.741476834,      441206931281000
       243.078150172,      440009467954000
        243.41482351,      438807077511000
       243.751496848,      437604687069000
       244.088170187,      436397352855000
       244.424843525,      435190018641000
       244.761516863,      433977723978000
       245.098190201,      432765429314000
       245.434863539,      431548157497000
       245.771536877,      430330885680000
       246.108210216,      429108619983000
       246.444883554,      427886354287000
       246.781556892,      426659077964000
        247.11823023,      425431801640000
       247.454903568,      424199497917000
       247.791576907,      422967194194000
       248.128250245,      421729846277000
       248.464923583,      420492498361000
       248.801596921,      419250089437000
       249.138270259,      418007680512000
       249.474943598,      416760193741000
       249.811616936,      415512706971000
       250.148290274,      414260125495000
       250.484963612,      413007544020000
        250.82163695,      411749850960000
       251.158310288,      410492157900000
       251.494983627,      409229336355000
       251.831656965,      407966514810000
       252.168330303,      406698547860000
       252.505003641,      405430580909000
       252.841676979,      404157451611000
       253.178350318,      402884322313000
       253.515023656,      401606013708000
       253.851696994,      400327705103000
       254.188370332,      399044200210000
        254.52504367,      397760695317000
       254.861717009,      396471977136000
       255.198390347,      395183258956000
       255.535063685,      393889310471000
       255.871737023,      392595361986000
       256.208410361,      391296166160000
       256.545083699,      389996970334000
       256.881757038,      388692510112000
       257.218430376,      387388049890000
       257.555103714,      386078308200000
       257.891777052,      384768566511000
        258.22845039,      383453526264000
       258.565123729,      382138486017000
       258.901797067,      380818130107000
       259.238470405,      379497774197000
       259.575143743,      378172085501000
       259.911817081,      376846396804000
        260.24849042,      375515358182000
       260.585163758,      374184319560000
       260.921837096,      372847913858000
       261.258510434,      371511508155000
       261.595183772,      370169718202000
        261.93185711,      368827928248000
       262.268530449,      367480736858000
       262.605203787,      366133545468000
       262.941877125,      364780935441000
       263.278550463,      363428325414000
       263.615223801,      362070279535000
        263.95189714,      360712233656000
       264.288570478,      359348734697000
       264.625243816,      357985235738000
       264.961917154,      356616266457000
       265.298590492,      355247297176000
       265.635263831,      353872840318000
       265.971937169,      352498383459000
       266.308610507,      351118421755000
       266.645283845,      349738460051000
       266.981957183,      348352976221000
       267.318630522,      346967492392000
        267.65530386,      345576469144000
       267.991977198,      344185445896000
       268.328650536,      342788865927000
       268.665323874,      341392285958000
       269.001997212,      339990131952000
       269.338670551,      338587977946000
       269.675343889,      337180232579000
       270.012017227,      335772487212000
       270.348690565,      334359133147000
       270.685363903,      332945779082000
       271.022037242,      331526798975000
        271.35871058,      330107818867000
       271.695383918,      328683195362000
       272.032057256,      327258571857000
       272.368730594,      325828287591000
       272.705403933,      324398003325000
       273.042077271,      322962040926000
       273.378750609,      321526078527000
       273.715423947,      320084420614000
       274.052097285,      318642762702000
       274.388770623,      317195391889000
       274.725443962,      315748021075000
         275.0621173,      314294919966000
       275.398790638,      312841818857000
       275.735463976,      311382970051000
       276.072137314,      309924121245000
       276.408810653,      308459507335000
       276.745483991,      306994893424000
       277.082157329,      305524496996000
       277.418830667,      304054100568000
       277.755504005,      302577904204000
       278.092177344,      301101707839000
       278.428850682,      299619694115000
        278.76552402,      298137680392000
       279.102197358,      296649831881000
       279.438870696,      295161983371000
       279.775544034,      293668282642000
       280.112217373,      292174581914000
       280.448890711,      290675011533000
       280.785564049,      289175441152000
       281.122237387,      287669983682000
       281.458910725,      286164526212000
       281.795584064,      284653164212000
       282.132257402,      283141802213000
        282.46893074,      281624518243000
       282.805604078,      280107234273000
       283.142277416,      278584010890000
       283.478950755,      277060787507000
       283.815624093,      275531607268000
       284.152297431,      274002427029000
       284.488970769,      272467272490000
       284.825644107,      270932117951000
       285.162317445,      269390971670000
       285.498990784,      267849825388000
       285.835664122,      266302669921000
        286.17233746,      264755514454000
       286.509010798,      263202332361000
       286.845684136,      261649150267000
       287.182357475,      260089924109000
       287.519030813,      258530697950000
       287.855704151,      256965410289000
       288.192377489,      255400122628000
       288.529050827,      253828756031000
       288.865724166,      252257389434000
       289.202397504,      250679926470000
       289.539070842,      249102463507000
        289.87574418,      247518886752000
       290.212417518,      245935309996000
       290.549090857,      244345602026000
       290.885764195,      242755894057000
       291.222437533,      241160037457000
       291.559110871,      239564180858000
       291.895784209,      237962158217000
       292.232457547,      236360135577000
       292.569130886,      234751929491000
       292.905804224,      233143723406000
       293.242477562,      231529316478000
         293.5791509,      229914909550000
       293.915824238,      228294284390000
       294.252497577,      226673659229000
       294.589170915,      225046798455000
       294.925844253,      223419937681000
       295.262517591,      221786823920000
       295.599190929,      220153710158000
       295.935864268,      218514326046000
       296.272537606,      216874941933000
       296.609210944,      215229270116000
       296.945884282,      213583598298000
        297.28255762,      211931621432000
       297.619230958,      210279644565000
       297.955904297,      208621345317000
       298.292577635,      206963046070000
       298.629250973,      205298407119000
       298.965924311,      203633768169000
       299.302597649,      201962772208000
       299.639270988,      200291776247000
       299.975944326,      198614405980000
       300.312617664,      196937035712000
       300.649291002,      195253273855000
        300.98596434,      193569511999000
       301.322637679,      191879341285000
       301.659311017,      190189170571000
       301.995984355,      188492573747000
       302.332657693,      186795976923000
       302.669331031,      185092936751000
       303.006004369,      183389896578000
       303.342677708,      181680395835000
       303.679351046,      179970895093000
       304.016024384,      178254916574000
       304.352697722,      176538938056000
        304.68937106,      174816464574000
       305.026044399,      173093991093000
       305.362717737,      171365005478000
       305.699391075,      169636019863000
       306.036064413,      167900504964000
