------------------------------------------------------------
 solve prev v1=-0.5 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       141.066128701,    1.08780165505e+16
       141.402802039,    1.08776124997e+16
       141.739475377,    1.08772050368e+16
       142.076148715,    1.08767975738e+16
       142.412822054,    1.08763866795e+16
       142.749495392,    1.08759757852e+16
        143.08616873,      1.087556144e+16
       143.422842068,    1.08751470947e+16
       143.759515406,    1.08747292784e+16
       144.096188745,    1.08743114622e+16
