------------------------------------------------------------
 solve prev v1=0.5 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       163.286569021,      831711769244000
        163.62324236,      832303017768000
       163.959915698,      832889596574000
       164.296589036,      833476175380000
       164.633262374,      834058119024000
       164.969935712,      834640062668000
        165.30660905,      835217405403000
       165.643282389,      835794748138000
       165.979955727,      836367523915000
       166.316629065,      836940299692000
       166.653302403,      837508542160000
       166.989975741,      838076784628000
        167.32664908,      838640527131000
       167.663322418,      839204269635000
       167.999995756,      839763545216000
       168.336669094,      840322820797000
       168.673342432,      840877662195000
       169.010015771,      841432503592000
       169.346689109,      841982943241000
       169.683362447,      842533382889000
       170.020035785,      843079452917000
       170.356709123,      843625522945000
       170.693382461,      844167255178000
         171.0300558,      844708987411000
       171.366729138,      845246413366000
       171.703402476,      845783839321000
       172.040075814,      846316990210000
       172.376749152,      846850141098000
       172.713422491,      847379047824000
       173.050095829,      847907954549000
       173.386769167,      848432647705000
       173.723442505,      848957340861000
       174.060115843,      849477850731000
       174.396789182,      849998360601000
        174.73346252,      850514717158000
       175.070135858,      851031073714000
       175.406809196,      851543306616000
       175.743482534,      852055539517000
       176.080155872,      852563678108000
       176.416829211,      853071816699000
       176.753502549,      853575890007000
       177.090175887,      854079963315000
       177.426849225,      854580000050000
       177.763522563,      855080036785000
       178.100195902,      855576065336000
        178.43686924,      856072093886000
       178.773542578,      856564142319000
       179.110215916,      857056190753000
       179.446889254,      857544286810000
       179.783562593,      858032382868000
       180.120235931,      858516553965000
       180.456909269,      859000725063000
       180.793582607,      859480998284000
       181.130255945,      859961271505000
       181.466929283,      860437673602000
       181.803602622,      860914075700000
        182.14027596,      861386633090000
       182.476949298,      861859190480000
       182.813622636,      862327929240000
       183.150295974,      862796668000000
       183.486969313,      863261613865000
       183.823642651,      863726559730000
       184.160315989,      864187738089000
       184.496989327,      864648916449000
       184.833662665,      865106352342000
       185.170336004,      865563788234000
       185.507009342,      866017506346000
        185.84368268,      866471224459000
       186.180356018,      866921249117000
       186.517029356,      867371273776000
       186.853702695,      867817628947000
       187.190376033,      868263984117000
       187.527049371,      868706693397000
       187.863722709,      869149402677000
       188.200396047,      869588489292000
       188.537069385,      870027575907000
       188.873742724,      870463062705000
       189.210416062,      870898549503000
         189.5470894,      871330458948000
       189.883762738,      871762368393000
       190.220436076,      872190722562000
       190.557109415,      872619076730000
       190.893782753,      873043897302000
       191.230456091,      873468717874000
       191.567129429,      873890026129000
       191.903802767,      874311334384000
       192.240476106,      874729151193000
       192.577149444,      875146968001000
       192.913822782,      875561313818000
        193.25049612,      875975659635000
       193.587169458,      876386554493000
       193.923842796,      876797449351000
       194.260516135,      877204912851000
       194.597189473,      877612376352000
       194.933862811,      878016427657000
       195.270536149,      878420478962000
       195.607209487,      878821136787000
       195.943882826,      879221794613000
       196.280556164,      879619077216000
       196.617229502,      880016359819000
        196.95390284,      880410284993000
       197.290576178,      880804210166000
       197.627249517,      881194795227000
       197.963922855,      881585380287000
       198.300596193,      881972642065000
       198.637269531,      882359903842000
       198.973942869,      882743858669000
       199.310616207,      883127813496000
       199.647289546,      883508477198000
       199.983962884,      883889140899000
       200.320636222,      884266528779000
        200.65730956,      884643916660000
       200.993982898,      885018043490000
       201.330656237,      885392170321000
       201.667329575,      885763050328000
       202.004002913,      886133930336000
       202.340676251,      886501577187000
       202.677349589,      886869224038000
       203.014022928,      887233650827000
       203.350696266,      887598077616000
       203.687369604,      887959296849000
       204.024042942,      888320516082000
        204.36071628,      888678539661000
       204.697389618,      889036563240000
       205.034062957,      889391402449000
       205.370736295,      889746241658000
       205.707409633,      890097907144000
       206.044082971,      890449572630000
       206.380756309,      890798074386000
       206.717429648,      891146576142000
       207.054102986,      891491923490000
       207.390776324,      891837270838000
       207.727449662,      892179472408000
          208.064123,      892521673978000
       208.400796339,      892860737690000
       208.737469677,      893199801401000
       209.074143015,      893535734441000
       209.410816353,      893871667482000
       209.747489691,      894204476285000
        210.08416303,      894537285089000
       210.420836368,      894866975314000
       210.757509706,      895196665539000
       211.094183044,      895523242044000
       211.430856382,      895849818549000
        211.76752972,      896173285369000
       212.104203059,      896496752188000
       212.440876397,      896817112507000
       212.777549735,      897137472826000
       213.114223073,      897454728952000
       213.450896411,      897771985079000
        213.78756975,      898086138417000
       214.124243088,      898400291755000
       214.460916426,      898711342775000
       214.797589764,      899022393796000
       215.134263102,      899330342006000
       215.470936441,      899638290216000
       215.807609779,      899943134127000
       216.144283117,      900247978039000
       216.480956455,      900549715137000
       216.817629793,      900851452235000
       217.154303131,      901150078941000
        217.49097647,      901448705647000
       217.827649808,      901744217286000
       218.164323146,      902039728924000
       218.500996484,      902332119685000
       218.837669822,      902624510446000
       219.174343161,      902913773345000
       219.511016499,      903203036245000
       219.847689837,      903489163084000
       220.184363175,      903775289923000
       220.521036513,      904058271249000
       220.857709852,      904341252575000
        221.19438319,      904621077634000
       221.531056528,      904900902693000
       221.867729866,      905177559385000
       222.204403204,      905454216078000
       222.541076542,      905727690914000
       222.877749881,      906001165750000
       223.214423219,      906271443795000
       223.551096557,      906541721840000
       223.887769895,      906808786668000
       224.224443233,      907075851496000
       224.561116572,      907339685131000
        224.89778991,      907603518767000
       225.234463248,      907864101634000
       225.571136586,      908124684500000
       225.907809924,      908381995360000
       226.244483263,      908639306219000
       226.581156601,      908893322111000
       226.917829939,      909147338003000
       227.254503277,      909398034183000
       227.591176615,      909648730363000
       227.927849953,      909896080237000
       228.264523292,      910143430110000
        228.60119663,      910387405162000
       228.937869968,      910631380215000
       229.274543306,      910871949943000
       229.611216644,      911112519671000
       229.947889983,      911349651508000
       230.284563321,      911586783345000
       230.621236659,      911820442582000
       230.957909997,      912054101818000
       231.294583335,      912284251525000
       231.631256674,      912514401232000
       231.967930012,      912741002174000
        232.30460335,      912967603117000
       232.641276688,      913190613667000
       232.977950026,      913413624218000
       233.314623364,      913633000268000
       233.651296703,      913852376318000
       233.987970041,      914068071180000
       234.324643379,      914283766043000
       234.661316717,      914495730356000
       234.997990055,      914707694669000
       235.334663394,      914915876294000
       235.671336732,      915124057919000
        236.00801007,      915328401832000
       236.344683408,      915532745745000
       236.681356746,      915733193928000
       237.018030085,      915933642112000
       237.354703423,      916130133438000
       237.691376761,      916326624763000
       238.028050099,      916519094873000
       238.364723437,      916711564982000
       238.701396776,      916899946161000
       239.038070114,      917088327341000
       239.374743452,      917272548390000
        239.71141679,      917456769440000
       240.048090128,      917636755539000
       240.384763466,      917816741639000
       240.721436805,      917992414205000
       241.058110143,      918168086772000
       241.394783481,      918339363314000
       241.731456819,      918510639856000
       242.068130157,      918677433820000
       242.404803496,      918844227784000
       242.741476834,      919006448394000
       243.078150172,      919168669005000
        243.41482351,      919326221100000
       243.751496848,      919483773196000
       244.088170187,      919636557054000
       244.424843525,      919789340913000
       244.761516863,      919937252074000
       245.098190201,      920085163236000
       245.434863539,      920228092313000
       245.771536877,      920371021390000
       246.108210216,      920508853876000
       246.444883554,      920646686362000
       246.781556892,      920779302424000
        247.11823023,      920911918486000
       247.454903568,      921039192759000
       247.791576907,      921166467031000
       248.128250245,      921288268393000
       248.464923583,      921410069755000
       248.801596921,      921526261102000
       249.138270259,      921642452449000
       249.474943598,      921752890455000
       249.811616936,      921863328461000
       250.148290274,      921967863330000
       250.484963612,      922072398199000
        250.82163695,      922170873405000
       251.158310288,      922269348612000
       251.494983627,      922361600636000
       251.831656965,      922453852659000
       252.168330303,      922539710700000
       252.505003641,      922625568741000
       252.841676979,      922704854430000
       253.178350318,      922784140119000
       253.515023656,      922856667214000
       253.851696994,      922929194310000
       254.188370332,      922994768380000
        254.52504367,      923060342451000
       254.861717009,      923118760545000
       255.198390347,      923177178639000
       255.535063685,      923228228943000
       255.871737023,      923279279247000
       256.208410361,      923322740728000
       256.545083699,      923366202209000
       256.881757038,      923401844240000
       257.218430376,      923437486270000
       257.555103714,      923465068244000
       257.891777052,      923492650217000
        258.22845039,      923511921141000
       258.565123729,      923531192065000
       258.901797067,      923541890143000
       259.238470405,      923552588220000
       259.575143743,      923554440407000
       259.911817081,      923556292595000
        260.24849042,      923549014149000
       260.585163758,      923541735703000
       260.921837096,      923525029702000
       261.258510434,      923508323701000
       261.595183772,      923481880548000
        261.93185711,      923455437396000
       262.268530449,      923418934304000
       262.605203787,      923382431213000
       262.941877125,      923335531667000
       263.278550463,      923288632120000
       263.615223801,      923230985308000
        263.95189714,      923173338497000
       264.288570478,      923104578735000
       264.625243816,      923035818972000
       264.961917154,      922955565086000
       265.298590492,      922875311200000
       265.635263831,      922783165893000
       265.971937169,      922691020586000
       266.308610507,      922586569774000
       266.645283845,      922482118963000
       266.981957183,      922364931086000
       267.318630522,      922247743208000
        267.65530386,      922117368505000
       267.991977198,      921986993802000
