------------------------------------------------------------
 solve prev gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       17.1703402476,    1.03710237989e+16
       17.5070135858,    1.03766397013e+16
        17.843686924,    1.03821489552e+16
       18.1803602622,    1.03876582091e+16
       18.5170336004,    1.03930629952e+16
       18.8537069385,    1.03984677812e+16
       19.1903802767,    1.04037702288e+16
       19.5270536149,    1.04090726764e+16
       19.8637269531,    1.04142748653e+16
       20.2004002913,    1.04194770542e+16
       20.5370736295,    1.04245810158e+16
       20.8737469677,    1.04296849774e+16
       21.2104203059,    1.04346926963e+16
       21.5470936441,    1.04397004151e+16
       21.8837669822,    1.04446138301e+16
       22.2204403204,     1.0449527245e+16
       22.5571136586,    1.04543482507e+16
       22.8937869968,    1.04591692563e+16
        23.230460335,    1.04638997042e+16
       23.5671336732,    1.04686301521e+16
       23.9038070114,    1.04732718517e+16
       24.2404803496,    1.04779135514e+16
       24.5771536877,    1.04824682718e+16
       24.9138270259,    1.04870229921e+16
       25.2505003641,    1.04914924623e+16
       25.5871737023,    1.04959619326e+16
       25.9238470405,    1.05003478433e+16
       26.2605203787,    1.05047337541e+16
       26.5971937169,    1.05090377585e+16
       26.9338670551,    1.05133417629e+16
       27.2705403933,    1.05175654776e+16
       27.6072137314,    1.05217891922e+16
       27.9438870696,     1.0525934198e+16
       28.2805604078,    1.05300792039e+16
        28.617233746,    1.05341470473e+16
       28.9539070842,    1.05382148907e+16
       29.2905804224,    1.05422070842e+16
       29.6272537606,    1.05461992777e+16
       29.9639270988,    1.05501173011e+16
       30.3006004369,    1.05540353245e+16
       30.6372737751,    1.05578806254e+16
       30.9739471133,    1.05617259264e+16
       31.3106204515,    1.05654999214e+16
       31.6472937897,    1.05692739164e+16
       31.9839671279,    1.05729779915e+16
       32.3206404661,    1.05766820665e+16
       32.6573138043,    1.05803175781e+16
       32.9939871425,    1.05839530896e+16
       33.3306604806,    1.05875213651e+16
       33.6673338188,    1.05910896406e+16
        34.004007157,    1.05945919794e+16
       34.3406804952,    1.05980943181e+16
       34.6773538334,    1.06015319918e+16
       35.0140271716,    1.06049696655e+16
       35.3507005098,    1.06083439192e+16
        35.687373848,    1.06117181728e+16
       36.0240471861,    1.06150302251e+16
       36.3607205243,    1.06183422775e+16
       36.6973938625,    1.06215933217e+16
       37.0340672007,     1.0624844366e+16
       37.3707405389,    1.06280355704e+16
       37.7074138771,    1.06312267749e+16
       38.0440872153,    1.06343592835e+16
       38.3807605535,    1.06374917921e+16
       38.7174338917,    1.06405667251e+16
       39.0541072298,    1.06436416582e+16
        39.390780568,    1.06466601126e+16
       39.7274539062,    1.06496785671e+16
       40.0641272444,    1.06526416174e+16
       40.4008005826,    1.06556046676e+16
       40.7374739208,    1.06585133661e+16
        41.074147259,    1.06614220645e+16
       41.4108205972,    1.06642774417e+16
       41.7474939353,     1.0667132819e+16
       42.0841672735,    1.06699358847e+16
       42.4208406117,    1.06727389503e+16
       42.7575139499,    1.06754906935e+16
       43.0941872881,    1.06782424366e+16
       43.4308606263,    1.06809438261e+16
       43.7675339645,    1.06836452156e+16
       44.1042073027,    1.06862972007e+16
       44.4408806409,    1.06889491857e+16
        44.777553979,    1.06915526963e+16
       45.1142273172,    1.06941562069e+16
       45.4509006554,    1.06967121543e+16
       45.7875739936,    1.06992681017e+16
       46.1242473318,    1.07017773787e+16
         46.46092067,    1.07042866557e+16
       46.7975940082,    1.07067501373e+16
       47.1342673464,    1.07092136188e+16
       47.4709406846,    1.07116321623e+16
       47.8076140227,    1.07140507058e+16
       48.1442873609,    1.07164251513e+16
       48.4809606991,    1.07187995969e+16
       48.8176340373,    1.07211307681e+16
       49.1543073755,    1.07234619392e+16
       49.4909807137,    1.07257506429e+16
       49.8276540519,    1.07280393466e+16
       50.1643273901,    1.07302863739e+16
       50.5010007282,    1.07325334012e+16
       50.8376740664,    1.07347395274e+16
       51.1743474046,    1.07369456535e+16
       51.5110207428,    1.07391116385e+16
        51.847694081,    1.07412776235e+16
       52.1843674192,    1.07434042122e+16
       52.5210407574,    1.07455308009e+16
       52.8577140956,    1.07476187236e+16
       53.1943874338,    1.07497066464e+16
       53.5310607719,    1.07517566189e+16
       53.8677341101,    1.07538065915e+16
       54.2044074483,    1.07558193157e+16
       54.5410807865,      1.075783204e+16
       54.8777541247,    1.07598082039e+16
       55.2144274629,    1.07617843678e+16
       55.5511008011,     1.0763724646e+16
       55.8877741393,    1.07656649242e+16
       56.2244474774,     1.0767569978e+16
       56.5611208156,    1.07694750318e+16
       56.8977941538,    1.07713455098e+16
        57.234467492,    1.07732159877e+16
       57.5711408302,    1.07750525257e+16
       57.9078141684,    1.07768890636e+16
       58.2444875066,    1.07786922849e+16
       58.5811608448,    1.07804955063e+16
        58.917834183,    1.07822660224e+16
       59.2545075211,    1.07840365386e+16
       59.5911808593,    1.07857749491e+16
       59.9278541975,    1.07875133596e+16
       60.2645275357,    1.07892202523e+16
       60.6012008739,     1.0790927145e+16
       60.9378742121,    1.07926030964e+16
       61.2745475503,    1.07942790479e+16
       61.6112208885,    1.07959246235e+16
       61.9478942266,    1.07975701991e+16
       62.2845675648,    1.07991859534e+16
        62.621240903,    1.08008017076e+16
       62.9579142412,    1.08023881844e+16
       63.2945875794,    1.08039746611e+16
       63.6312609176,    1.08055323937e+16
       63.9679342558,    1.08070901263e+16
        64.304607594,    1.08086196379e+16
       64.6412809322,    1.08101491494e+16
       64.9779542703,     1.0811650953e+16
       65.3146276085,    1.08131527566e+16
       65.6513009467,    1.08146273554e+16
       65.9879742849,    1.08161019543e+16
       66.3246476231,     1.0817549842e+16
       66.6613209613,    1.08189977297e+16
       66.9979942995,    1.08204193905e+16
       67.3346676377,    1.08218410512e+16
       67.6713409758,      1.082323696e+16
        68.008014314,    1.08246328687e+16
       68.3446876522,    1.08260034913e+16
       68.6813609904,    1.08273741138e+16
       69.0180343286,    1.08287199072e+16
       69.3547076668,    1.08300657005e+16
        69.691381005,    1.08313871129e+16
       70.0280543432,    1.08327085253e+16
       70.3647276814,    1.08340059965e+16
       70.7014010195,    1.08353034677e+16
       71.0380743577,    1.08365774291e+16
       71.3747476959,    1.08378513904e+16
       71.7114210341,    1.08391022651e+16
       72.0480943723,    1.08403531398e+16
