------------------------------------------------------------
 solve prev v1=1 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
        193.25049612,      705312986403000
       193.587169458,      705944912078000
       193.923842796,      706576837753000
       194.260516135,      707205964616000
       194.597189473,      707835091478000
       194.933862811,      708461430879000
       195.270536149,      709087770280000
       195.607209487,      709711333528000
       195.943882826,      710334896776000
       196.280556164,      710955695137000
       196.617229502,      711576493498000
        196.95390284,      712194538197000
       197.290576178,      712812582895000
       197.627249517,      713427885111000
       197.963922855,      714043187327000
       198.300596193,      714655758198000
       198.637269531,      715268329069000
       198.973942869,      715878179689000
       199.310616207,      716488030309000
       199.647289546,      717095171727000
       199.983962884,      717702313145000
       200.320636222,      718306756366000
        200.65730956,      718911199586000
       200.993982898,      719512955570000
       201.330656237,      720114711554000
       201.667329575,      720713791214000
       202.004002913,      721312870874000
       202.340676251,      721909285079000
       202.677349589,      722505699284000
       203.014022928,      723099458855000
       203.350696266,      723693218425000
       203.687369604,      724284334135000
       204.024042942,      724875449845000
        204.36071628,      725463932419000
       204.697389618,      726052414993000
       205.034062957,      726638275109000
       205.370736295,      727224135224000
       205.707409633,      727807383507000
       206.044082971,      728390631790000
       206.380756309,      728971278817000
       206.717429648,      729551925844000
       207.054102986,      730129982139000
       207.390776324,      730708038434000
       207.727449662,      731283514470000
          208.064123,      731858990505000
       208.400796339,      732431896699000
       208.737469677,      733004802893000
       209.074143015,      733575149609000
       209.410816353,      734145496325000
       209.747489691,      734713293869000
        210.08416303,      735281091414000
       210.420836368,      735846350038000
       210.757509706,      736411608661000
       211.094183044,      736974338554000
       211.430856382,      737537068447000
        211.76752972,      738097279740000
       212.104203059,      738657491034000
       212.440876397,      739215193795000
       212.777549735,      739772896556000
       213.114223073,      740328100790000
       213.450896411,      740883305024000
        213.78756975,      741436020668000
       214.124243088,      741988736312000
       214.460916426,      742538973238000
       214.797589764,      743089210163000
       215.134263102,      743636978170000
