------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       120.529055071,    1.10914372878e+16
        120.86572841,    1.10914372878e+16
       121.202401748,    1.10914372878e+16
       121.539075086,    1.10914372878e+16
       121.875748424,    1.10914372878e+16
       122.212421762,    1.10914372878e+16
       122.549095101,    1.10914372878e+16
       122.885768439,    1.10914372878e+16
       123.222441777,    1.10914372878e+16
       123.559115115,    1.10914372878e+16
       123.895788453,    1.10914372878e+16
       124.232461791,    1.10914372878e+16
        124.56913513,    1.10914372878e+16
       124.905808468,    1.10914372878e+16
       125.242481806,    1.10914372878e+16
       125.579155144,    1.10914372878e+16
       125.915828482,    1.10914372878e+16
       126.252501821,    1.10914372878e+16
       126.589175159,    1.10914372878e+16
       126.925848497,    1.10914372878e+16
       127.262521835,    1.10914372878e+16
       127.599195173,    1.10914372878e+16
       127.935868512,    1.10914372878e+16
        128.27254185,    1.10914372878e+16
       128.609215188,    1.10914372878e+16
       128.945888526,    1.10914372878e+16
       129.282561864,    1.10914372878e+16
       129.619235202,    1.10914372878e+16
       129.955908541,    1.10914372878e+16
       130.292581879,    1.10914372878e+16
       130.629255217,    1.10914372878e+16
       130.965928555,    1.10914372878e+16
       131.302601893,    1.10914372878e+16
       131.639275232,    1.10914372878e+16
        131.97594857,    1.10914372878e+16
       132.312621908,    1.10914372878e+16
       132.649295246,    1.10914372878e+16
       132.985968584,    1.10914372878e+16
       133.322641923,    1.10914372878e+16
       133.659315261,    1.10914372878e+16
       133.995988599,    1.10914372878e+16
       134.332661937,    1.10914372878e+16
       134.669335275,    1.10914372878e+16
       135.006008614,    1.10914372878e+16
       135.342681952,    1.10914372878e+16
        135.67935529,    1.10914372878e+16
       136.016028628,    1.10914372878e+16
       136.352701966,    1.10914372878e+16
       136.689375304,    1.10914372878e+16
       137.026048643,    1.10914372878e+16
       137.362721981,    1.10914372878e+16
       137.699395319,    1.10914372878e+16
       138.036068657,    1.10914372878e+16
       138.372741995,    1.10914372878e+16
       138.709415334,    1.10914372878e+16
       139.046088672,    1.10914372878e+16
        139.38276201,    1.10914372878e+16
       139.719435348,    1.10914372878e+16
       140.056108686,    1.10914372878e+16
       140.392782025,    1.10914372878e+16
       140.729455363,    1.10914372878e+16
       141.066128701,    1.10914372878e+16
       141.402802039,    1.10914372878e+16
       141.739475377,    1.10914372878e+16
       142.076148715,    1.10914372878e+16
       142.412822054,    1.10914372878e+16
       142.749495392,    1.10914372878e+16
        143.08616873,    1.10914372878e+16
       143.422842068,    1.10914372878e+16
       143.759515406,    1.10914372878e+16
       144.096188745,    1.10914372878e+16
       144.432862083,    1.10914372878e+16
       144.769535421,    1.10914372878e+16
       145.106208759,    1.10914372878e+16
       145.442882097,    1.10914372878e+16
       145.779555436,    1.10914372878e+16
       146.116228774,    1.10914372878e+16
       146.452902112,    1.10914372878e+16
        146.78957545,    1.10914372878e+16
       147.126248788,    1.10914372878e+16
       147.462922126,    1.10914372878e+16
       147.799595465,    1.10914372878e+16
       148.136268803,    1.10914372878e+16
       148.472942141,    1.10914372878e+16
       148.809615479,    1.10914372878e+16
       149.146288817,    1.10914372878e+16
       149.482962156,    1.10914372878e+16
       149.819635494,    1.10914372878e+16
       150.156308832,    1.10914372878e+16
        150.49298217,    1.10914372878e+16
       150.829655508,    1.10914372878e+16
       151.166328847,    1.10914372878e+16
