------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Electrostatic Potential (V)
                   0,       0.357241589354
      0.336673338188,       0.357241589354
      0.673346676377,       0.357241589354
       1.01002001456,       0.357241589354
       1.34669335275,       0.357241589354
       1.68336669094,       0.357241589354
       2.02004002913,       0.357241589354
       2.35671336732,       0.357241589354
       2.69338670551,       0.357241589354
       3.03006004369,       0.357241589354
       3.36673338188,       0.357241589354
       3.70340672007,       0.357241589354
       4.04008005826,       0.357241589354
       4.37675339645,       0.357241589354
       4.71342673464,       0.357241589354
       5.05010007282,       0.357241589354
       5.38677341101,       0.357241589354
        5.7234467492,       0.357241589354
       6.06012008739,       0.357241589354
       6.39679342558,       0.357241589354
       6.73346676377,       0.357241589354
       7.07014010195,       0.357241589354
       7.40681344014,       0.357241589354
       7.74348677833,       0.357241589354
       8.08016011652,       0.357241589354
       8.41683345471,       0.357241589354
        8.7535067929,       0.357241589354
       9.09018013108,       0.357241589354
       9.42685346927,       0.357241589354
       9.76352680746,       0.357241589354
       10.1002001456,       0.357241589354
       10.4368734838,       0.357241589354
        10.773546822,       0.357241589354
       11.1102201602,       0.357241589354
       11.4468934984,       0.357241589354
       11.7835668366,       0.357241589354
       12.1202401748,       0.357241589354
        12.456913513,       0.357241589354
       12.7935868512,       0.357241589354
       13.1302601893,       0.357241589354
       13.4669335275,       0.357241589354
       13.8036068657,       0.357241589354
       14.1402802039,       0.357241589354
       14.4769535421,       0.357241589354
       14.8136268803,       0.357241589354
       15.1503002185,       0.357241589354
       15.4869735567,       0.357241589354
       15.8236468949,       0.357241589354
        16.160320233,       0.357241589354
       16.4969935712,       0.357241589354
       16.8336669094,       0.357241589354
       17.1703402476,       0.357241589354
       17.5070135858,       0.357241589354
        17.843686924,       0.357241589354
       18.1803602622,       0.357241589354
       18.5170336004,       0.357241589354
       18.8537069385,       0.357241589354
       19.1903802767,       0.357241589354
       19.5270536149,       0.357241589354
       19.8637269531,       0.357241589354
       20.2004002913,       0.357241589354
       20.5370736295,       0.357241589354
       20.8737469677,       0.357241589354
       21.2104203059,       0.357241589354
       21.5470936441,       0.357241589354
       21.8837669822,       0.357241589354
       22.2204403204,       0.357241589354
       22.5571136586,       0.357241589354
       22.8937869968,       0.357241589354
        23.230460335,       0.357241589354
       23.5671336732,       0.357241589354
       23.9038070114,       0.357241589354
       24.2404803496,       0.357241589354
       24.5771536877,       0.357241589354
       24.9138270259,       0.357241589354
       25.2505003641,       0.357241589354
       25.5871737023,       0.357241589354
       25.9238470405,       0.357241589354
