------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       78.7815611361,       -1.29412453108
       79.1182344743,       -1.29362352907
       79.4549078124,       -1.29312252707
       79.7915811506,       -1.29262152507
       80.1282544888,       -1.29212052306
        80.464927827,       -1.29161952106
       80.8016011652,       -1.29111851905
       81.1382745034,       -1.29061751705
       81.4749478416,       -1.29011651505
       81.8116211798,       -1.28961551304
       82.1482945179,       -1.28911451104
       82.4849678561,       -1.28861350903
       82.8216411943,       -1.28811250703
       83.1583145325,       -1.28761150503
       83.4949878707,       -1.28711050302
       83.8316612089,       -1.28660950102
       84.1683345471,       -1.28610849901
       84.5050078853,       -1.28560749701
       84.8416812235,       -1.28510649501
       85.1783545616,         -1.284605493
       85.5150278998,         -1.284104491
        85.851701238,       -1.28360348899
       86.1883745762,       -1.28310248699
       86.5250479144,       -1.28260148499
       86.8617212526,       -1.28210048298
       87.1983945908,       -1.28159948098
        87.535067929,       -1.28109847897
       87.8717412671,       -1.28059747697
       88.2084146053,       -1.28009647497
       88.5450879435,       -1.27959547296
       88.8817612817,       -1.27909447096
       89.2184346199,       -1.27859346895
       89.5551079581,       -1.27809246695
       89.8917812963,       -1.27759146495
       90.2284546345,       -1.27709046294
       90.5651279727,       -1.27658946094
       90.9018013108,       -1.27608845893
        91.238474649,       -1.27558745693
       91.5751479872,       -1.27508645493
       91.9118213254,       -1.27458545292
       92.2484946636,       -1.27408445092
       92.5851680018,       -1.27358344891
         92.92184134,       -1.27308244691
       93.2585146782,       -1.27258144491
       93.5951880163,        -1.2720804429
       93.9318613545,        -1.2715794409
       94.2685346927,       -1.27107843889
       94.6052080309,       -1.27057743689
       94.9418813691,       -1.27007643489
       95.2785547073,       -1.26957543288
       95.6152280455,       -1.26907443088
       95.9519013837,       -1.26857342887
       96.2885747219,       -1.26807242687
         96.62524806,       -1.26757142487
       96.9619213982,       -1.26707042286
       97.2985947364,       -1.26656942086
       97.6352680746,       -1.26606841885
       97.9719414128,       -1.26556741685
        98.308614751,       -1.26506641485
       98.6452880892,       -1.26456541284
       98.9819614274,       -1.26406441084
       99.3186347655,       -1.26356340883
       99.6553081037,       -1.26306240683
       99.9919814419,       -1.26256140483
        100.32865478,       -1.26206040282
       100.665328118,       -1.26155940082
       101.002001456,       -1.26105839881
       101.338674795,       -1.26055739681
       101.675348133,       -1.26005639481
       102.012021471,        -1.2595553928
       102.348694809,        -1.2590543908
       102.685368147,       -1.25855338879
       103.022041486,       -1.25805238679
       103.358714824,       -1.25755138479
       103.695388162,       -1.25705038278
         104.0320615,       -1.25654938078
       104.368734838,       -1.25604837877
       104.705408177,       -1.25554737677
       105.042081515,       -1.25504637477
       105.378754853,       -1.25454537276
       105.715428191,       -1.25404437076
       106.052101529,       -1.25354336875
       106.388774868,       -1.25304236675
       106.725448206,       -1.25254136475
