------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
                   0,      -0.562031856524
      0.336673338188,      -0.562031856524
      0.673346676377,      -0.562031856524
       1.01002001456,      -0.562031856524
       1.34669335275,      -0.562031856524
       1.68336669094,      -0.562031856524
       2.02004002913,      -0.562031856524
       2.35671336732,      -0.562031856524
       2.69338670551,      -0.562031856524
       3.03006004369,      -0.562031856524
       3.36673338188,      -0.562031856524
       3.70340672007,      -0.562031856524
       4.04008005826,      -0.562031856524
       4.37675339645,      -0.562031856524
       4.71342673464,      -0.562031856524
       5.05010007282,      -0.562031856524
       5.38677341101,      -0.562031856524
        5.7234467492,      -0.562031856524
       6.06012008739,      -0.562031856524
       6.39679342558,      -0.562031856524
       6.73346676377,      -0.562031856524
       7.07014010195,      -0.562031856524
       7.40681344014,      -0.562031856524
       7.74348677833,      -0.562031856524
       8.08016011652,      -0.562031856524
       8.41683345471,      -0.562031856524
        8.7535067929,      -0.562031856524
       9.09018013108,      -0.562031856524
       9.42685346927,      -0.562031856524
       9.76352680746,      -0.562031856524
       10.1002001456,      -0.562031856524
       10.4368734838,      -0.562031856524
        10.773546822,      -0.562031856524
       11.1102201602,      -0.562031856524
       11.4468934984,      -0.562031856524
       11.7835668366,      -0.562031856524
       12.1202401748,      -0.562031856524
        12.456913513,      -0.562031856524
       12.7935868512,      -0.562031856524
       13.1302601893,      -0.562031856524
       13.4669335275,      -0.562031856524
       13.8036068657,      -0.562031856524
       14.1402802039,      -0.562031856524
       14.4769535421,      -0.562031856524
       14.8136268803,      -0.562031856524
       15.1503002185,      -0.562031856524
       15.4869735567,      -0.562031856524
       15.8236468949,      -0.562031856524
        16.160320233,      -0.562031856524
       16.4969935712,      -0.562031856524
       16.8336669094,      -0.562031856524
       17.1703402476,      -0.562031856524
       17.5070135858,      -0.562031856524
        17.843686924,      -0.562031856524
       18.1803602622,      -0.562031856524
       18.5170336004,      -0.562031856524
       18.8537069385,      -0.562031856524
       19.1903802767,      -0.562031856524
       19.5270536149,      -0.562031856524
       19.8637269531,      -0.562031856524
       20.2004002913,      -0.562031856524
       20.5370736295,      -0.562031856524
       20.8737469677,      -0.562031856524
       21.2104203059,      -0.562031856524
       21.5470936441,      -0.562031856524
       21.8837669822,      -0.562031856524
       22.2204403204,      -0.562031856524
       22.5571136586,      -0.562031856524
       22.8937869968,      -0.562031856524
        23.230460335,      -0.562031856524
       23.5671336732,      -0.562031856524
       23.9038070114,      -0.562031856524
       24.2404803496,      -0.562031856524
       24.5771536877,      -0.562031856524
       24.9138270259,      -0.562031856524
       25.2505003641,      -0.562031856524
       25.5871737023,      -0.562031856524
       25.9238470405,      -0.562031856524
       26.2605203787,      -0.562031856524
       26.5971937169,      -0.562031856524
       26.9338670551,      -0.562031856524
       27.2705403933,      -0.562031856524
       27.6072137314,      -0.562031856524
       27.9438870696,      -0.562031856524
       28.2805604078,      -0.562031856524
        28.617233746,      -0.562031856524
       28.9539070842,      -0.562031856524
       29.2905804224,      -0.562031856524
       29.6272537606,      -0.562031856524
       29.9639270988,      -0.562031856524
       30.3006004369,      -0.562031856524
       30.6372737751,      -0.562031856524
       30.9739471133,      -0.562031856524
       31.3106204515,      -0.562031856524
       31.6472937897,      -0.562031856524
       31.9839671279,      -0.562031856524
       32.3206404661,      -0.562031856524
       32.6573138043,      -0.562031856524
       32.9939871425,      -0.562031856524
       33.3306604806,      -0.562031856524
       33.6673338188,      -0.562031856524
        34.004007157,      -0.562031856524
       34.3406804952,      -0.562031856524
       34.6773538334,      -0.562031856524
       35.0140271716,      -0.562031856524
       35.3507005098,      -0.562031856524
        35.687373848,      -0.562031856524
       36.0240471861,      -0.562031856524
       36.3607205243,      -0.562031856524
       36.6973938625,      -0.562031856524
       37.0340672007,      -0.562031856524
       37.3707405389,      -0.562031856524
       37.7074138771,      -0.562031856524
       38.0440872153,      -0.562031856524
       38.3807605535,      -0.562031856524
       38.7174338917,      -0.562031856524
       39.0541072298,      -0.562031856524
        39.390780568,      -0.562031856524
       39.7274539062,      -0.562031856524
       40.0641272444,      -0.562031856524
       40.4008005826,      -0.562031856524
       40.7374739208,      -0.562031856524
        41.074147259,      -0.562031856524
       41.4108205972,      -0.562031856524
       41.7474939353,      -0.562031856524
       42.0841672735,      -0.562031856524
       42.4208406117,      -0.562031856524
       42.7575139499,      -0.562031856524
       43.0941872881,      -0.562031856524
       43.4308606263,      -0.562031856524
       43.7675339645,      -0.562031856524
       44.1042073027,      -0.562031856524
       44.4408806409,      -0.562031856524
        44.777553979,      -0.562031856524
       45.1142273172,      -0.562031856524
       45.4509006554,      -0.562031856524
       45.7875739936,      -0.562031856524
       46.1242473318,      -0.562031856524
         46.46092067,      -0.562031856524
       46.7975940082,      -0.562031856524
       47.1342673464,      -0.562031856524
       47.4709406846,      -0.562031856524
       47.8076140227,      -0.562031856524
       48.1442873609,      -0.562031856524
       48.4809606991,      -0.562031856524
       48.8176340373,      -0.562031856524
       49.1543073755,      -0.562031856524
       49.4909807137,      -0.562031856524
       49.8276540519,      -0.562031856524
       50.1643273901,      -0.562031856524
       50.5010007282,      -0.562031856524
       50.8376740664,      -0.562031856524
       51.1743474046,      -0.562031856524
       51.5110207428,      -0.562031856524
        51.847694081,      -0.562031856524
       52.1843674192,      -0.562031856524
       52.5210407574,      -0.562031856524
       52.8577140956,      -0.562031856524
       53.1943874338,      -0.562031856524
       53.5310607719,      -0.562031856524
       53.8677341101,      -0.562031856524
       54.2044074483,      -0.562031856524
       54.5410807865,      -0.562031856524
       54.8777541247,      -0.562031856524
       55.2144274629,      -0.562031856524
       55.5511008011,      -0.562031856524
       55.8877741393,      -0.562031856524
       56.2244474774,      -0.562031856524
       56.5611208156,      -0.562031856524
       56.8977941538,      -0.562031856524
        57.234467492,      -0.562031856524
       57.5711408302,      -0.562031856524
       57.9078141684,      -0.562031856524
       58.2444875066,      -0.562031856524
       58.5811608448,      -0.562031856524
        58.917834183,      -0.562031856524
       59.2545075211,      -0.562031856524
       59.5911808593,      -0.562031856524
       59.9278541975,      -0.562031856524
       60.2645275357,      -0.562031856524
       60.6012008739,      -0.562031856524
       60.9378742121,      -0.562031856524
       61.2745475503,      -0.562031856524
       61.6112208885,      -0.562031856524
       61.9478942266,      -0.562031856524
       62.2845675648,      -0.562031856524
        62.621240903,      -0.562031856524
       62.9579142412,      -0.562031856524
       63.2945875794,      -0.562031856524
       63.6312609176,      -0.562031856524
       63.9679342558,      -0.562031856524
        64.304607594,      -0.562031856524
       64.6412809322,      -0.562031856524
       64.9779542703,      -0.562031856524
       65.3146276085,      -0.562031856524
       65.6513009467,      -0.562031856524
       65.9879742849,      -0.562031856524
       66.3246476231,      -0.562031856524
       66.6613209613,      -0.562031856524
       66.9979942995,      -0.562031856524
       67.3346676377,      -0.562031856524
       67.6713409758,      -0.562031856524
        68.008014314,      -0.562031856524
       68.3446876522,      -0.562031856524
       68.6813609904,      -0.562031856524
       69.0180343286,      -0.562031856524
       69.3547076668,      -0.562031856524
        69.691381005,      -0.562031856524
       70.0280543432,      -0.562031856524
       70.3647276814,      -0.562031856524
       70.7014010195,      -0.562031856524
       71.0380743577,      -0.562031856524
       71.3747476959,      -0.562031856524
       71.7114210341,      -0.562031856524
       72.0480943723,      -0.562031856524
       72.3847677105,      -0.562031856524
       72.7214410487,      -0.562031856524
       73.0581143869,      -0.562031856524
        73.394787725,      -0.562031856524
       73.7314610632,      -0.562031856524
       74.0681344014,      -0.562031856524
       74.4048077396,      -0.562031856524
       74.7414810778,      -0.562031856524
        75.078154416,      -0.562031856524
       75.4148277542,      -0.562031856524
       75.7515010924,      -0.562031856524
       76.0881744306,      -0.562031856524
       76.4248477687,      -0.562031856524
       76.7615211069,      -0.562031856524
       77.0981944451,      -0.562031856524
       77.4348677833,      -0.562031856524
       77.7715411215,      -0.562031856524
       78.1082144597,      -0.562031856524
       78.4448877979,      -0.562031856524
       78.7815611361,      -0.562031856524
