------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       173.386769167,      -0.911359000016
       173.723442505,      -0.911359000016
       174.060115843,      -0.911359000016
       174.396789182,      -0.911359000016
        174.73346252,      -0.911359000016
       175.070135858,      -0.911359000016
       175.406809196,      -0.911359000016
       175.743482534,      -0.911359000016
       176.080155872,      -0.911359000016
       176.416829211,      -0.911359000016
       176.753502549,      -0.911359000016
       177.090175887,      -0.911359000016
       177.426849225,      -0.911359000016
       177.763522563,      -0.911359000016
       178.100195902,      -0.911359000016
        178.43686924,      -0.911359000016
       178.773542578,      -0.911359000016
       179.110215916,      -0.911359000016
       179.446889254,      -0.911359000016
       179.783562593,      -0.911359000016
       180.120235931,      -0.911359000016
       180.456909269,      -0.911359000016
       180.793582607,      -0.911359000016
       181.130255945,      -0.911359000016
       181.466929283,      -0.911359000016
       181.803602622,      -0.911359000016
        182.14027596,      -0.911359000016
       182.476949298,      -0.911359000016
       182.813622636,      -0.911359000016
       183.150295974,      -0.911359000016
       183.486969313,      -0.911359000016
       183.823642651,      -0.911359000016
       184.160315989,      -0.911359000016
       184.496989327,      -0.911359000016
       184.833662665,      -0.911359000016
       185.170336004,      -0.911359000016
       185.507009342,      -0.911359000016
        185.84368268,      -0.911359000016
       186.180356018,      -0.911359000016
       186.517029356,      -0.911359000016
       186.853702695,      -0.911359000016
       187.190376033,      -0.911359000016
       187.527049371,      -0.911359000016
       187.863722709,      -0.911359000016
       188.200396047,      -0.911359000016
       188.537069385,      -0.911359000016
       188.873742724,      -0.911359000016
       189.210416062,      -0.911359000016
         189.5470894,      -0.911359000016
       189.883762738,      -0.911359000016
       190.220436076,      -0.911359000016
       190.557109415,      -0.911359000016
       190.893782753,      -0.911359000016
       191.230456091,      -0.911359000016
       191.567129429,      -0.911359000016
       191.903802767,      -0.911359000016
       192.240476106,      -0.911359000016
       192.577149444,      -0.911359000016
       192.913822782,      -0.911359000016
        193.25049612,      -0.911359000016
       193.587169458,      -0.911359000016
       193.923842796,      -0.911359000016
       194.260516135,      -0.911359000016
       194.597189473,      -0.911359000016
       194.933862811,      -0.911359000016
       195.270536149,      -0.911359000016
       195.607209487,      -0.911359000016
       195.943882826,      -0.911359000016
       196.280556164,      -0.911359000016
       196.617229502,      -0.911359000016
        196.95390284,      -0.911359000016
       197.290576178,      -0.911359000016
