------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
       49.1543073755,                    0
       49.4909807137,                    0
       49.8276540519,                    0
       50.1643273901,                    0
       50.5010007282,                    0
       50.8376740664,                    0
       51.1743474046,                    0
       51.5110207428,                    0
        51.847694081,                    0
       52.1843674192,                    0
       52.5210407574,                    0
       52.8577140956,                    0
       53.1943874338,                    0
       53.5310607719,                    0
       53.8677341101,                    0
       54.2044074483,                    0
       54.5410807865,                    0
       54.8777541247,                    0
       55.2144274629,                    0
       55.5511008011,                    0
       55.8877741393,                    0
       56.2244474774,                    0
       56.5611208156,                    0
       56.8977941538,                    0
        57.234467492,                    0
       57.5711408302,                    0
       57.9078141684,                    0
       58.2444875066,                    0
       58.5811608448,                    0
        58.917834183,                    0
       59.2545075211,                    0
       59.5911808593,                    0
       59.9278541975,                    0
       60.2645275357,                    0
       60.6012008739,                    0
       60.9378742121,                    0
       61.2745475503,                    0
       61.6112208885,                    0
       61.9478942266,                    0
       62.2845675648,                    0
        62.621240903,                    0
       62.9579142412,                    0
       63.2945875794,                    0
       63.6312609176,                    0
       63.9679342558,                    0
        64.304607594,                    0
       64.6412809322,                    0
       64.9779542703,                    0
       65.3146276085,                    0
       65.6513009467,                    0
       65.9879742849,                    0
       66.3246476231,                    0
       66.6613209613,                    0
       66.9979942995,                    0
       67.3346676377,                    0
       67.6713409758,                    0
        68.008014314,                    0
       68.3446876522,                    0
       68.6813609904,                    0
       69.0180343286,                    0
       69.3547076668,                    0
        69.691381005,                    0
       70.0280543432,                    0
       70.3647276814,                    0
       70.7014010195,                    0
       71.0380743577,                    0
       71.3747476959,                    0
       71.7114210341,                    0
       72.0480943723,                    0
       72.3847677105,                    0
       72.7214410487,                    0
       73.0581143869,                    0
        73.394787725,                    0
       73.7314610632,                    0
       74.0681344014,                    0
       74.4048077396,                    0
       74.7414810778,                    0
        75.078154416,                    0
       75.4148277542,                    0
       75.7515010924,                    0
       76.0881744306,                    0
       76.4248477687,                    0
       76.7615211069,                    0
       77.0981944451,                    0
       77.4348677833,                    0
       77.7715411215,                    0
       78.1082144597,                    0
       78.4448877979,                    0
       78.7815611361,                    0
       79.1182344743,                    0
       79.4549078124,                    0
       79.7915811506,                    0
       80.1282544888,                    0
        80.464927827,                    0
       80.8016011652,                    0
       81.1382745034,                    0
       81.4749478416,                    0
       81.8116211798,                    0
       82.1482945179,                    0
       82.4849678561,                    0
       82.8216411943,                    0
       83.1583145325,                    0
       83.4949878707,                    0
       83.8316612089,                    0
       84.1683345471,                    0
       84.5050078853,                    0
       84.8416812235,                    0
       85.1783545616,                    0
       85.5150278998,                    0
        85.851701238,                    0
       86.1883745762,                    0
       86.5250479144,                    0
       86.8617212526,                    0
       87.1983945908,                    0
        87.535067929,                    0
       87.8717412671,                    0
       88.2084146053,                    0
       88.5450879435,                    0
       88.8817612817,                    0
       89.2184346199,                    0
       89.5551079581,                    0
       89.8917812963,                    0
       90.2284546345,                    0
       90.5651279727,                    0
       90.9018013108,                    0
        91.238474649,                    0
       91.5751479872,                    0
       91.9118213254,                    0
       92.2484946636,                    0
       92.5851680018,                    0
         92.92184134,                    0
       93.2585146782,                    0
       93.5951880163,                    0
       93.9318613545,                    0
       94.2685346927,                    0
       94.6052080309,                    0
       94.9418813691,                    0
       95.2785547073,                    0
       95.6152280455,                    0
       95.9519013837,                    0
       96.2885747219,                    0
         96.62524806,                    0
       96.9619213982,                    0
       97.2985947364,                    0
       97.6352680746,                    0
       97.9719414128,                    0
        98.308614751,                    0
       98.6452880892,                    0
       98.9819614274,                    0
       99.3186347655,                    0
       99.6553081037,                    0
       99.9919814419,                    0
        100.32865478,                    0
       100.665328118,                    0
       101.002001456,                    0
       101.338674795,                    0
       101.675348133,                    0
       102.012021471,                    0
       102.348694809,                    0
       102.685368147,                    0
       103.022041486,                    0
       103.358714824,                    0
       103.695388162,                    0
         104.0320615,                    0
       104.368734838,                    0
       104.705408177,                    0
       105.042081515,                    0
       105.378754853,                    0
       105.715428191,                    0
       106.052101529,                    0
       106.388774868,                    0
       106.725448206,                    0
       107.062121544,                    0
       107.398794882,                    0
        107.73546822,                    0
       108.072141558,                    0
       108.408814897,                    0
       108.745488235,                    0
       109.082161573,                    0
       109.418834911,                    0
       109.755508249,                    0
       110.092181588,                    0
       110.428854926,                    0
       110.765528264,                    0
       111.102201602,                    0
        111.43887494,                    0
       111.775548279,                    0
       112.112221617,                    0
       112.448894955,                    0
       112.785568293,                    0
       113.122241631,                    0
       113.458914969,                    0
       113.795588308,                    0
       114.132261646,                    0
       114.468934984,                    0
       114.805608322,                    0
        115.14228166,                    0
       115.478954999,                    0
       115.815628337,                    0
       116.152301675,                    0
       116.488975013,                    0
       116.825648351,                    0
        117.16232169,                    0
       117.498995028,                    0
       117.835668366,                    0
       118.172341704,                    0
       118.509015042,                    0
        118.84568838,                    0
       119.182361719,                    0
       119.519035057,                    0
       119.855708395,                    0
       120.192381733,                    0
       120.529055071,                    0
        120.86572841,                    0
       121.202401748,                    0
       121.539075086,                    0
       121.875748424,                    0
       122.212421762,                    0
       122.549095101,                    0
       122.885768439,                    0
       123.222441777,                    0
       123.559115115,                    0
       123.895788453,                    0
       124.232461791,                    0
        124.56913513,                    0
       124.905808468,                    0
       125.242481806,                    0
       125.579155144,                    0
       125.915828482,                    0
       126.252501821,                    0
       126.589175159,                    0
       126.925848497,                    0
       127.262521835,                    0
       127.599195173,                    0
       127.935868512,                    0
        128.27254185,                    0
       128.609215188,                    0
       128.945888526,                    0
       129.282561864,                    0
       129.619235202,                    0
       129.955908541,                    0
       130.292581879,                    0
       130.629255217,                    0
       130.965928555,                    0
       131.302601893,                    0
       131.639275232,                    0
        131.97594857,                    0
       132.312621908,                    0
       132.649295246,                    0
       132.985968584,                    0
       133.322641923,                    0
       133.659315261,                    0
       133.995988599,                    0
       134.332661937,                    0
       134.669335275,                    0
       135.006008614,                    0
       135.342681952,                    0
        135.67935529,                    0
       136.016028628,                    0
       136.352701966,                    0
       136.689375304,                    0
       137.026048643,                    0
       137.362721981,                    0
       137.699395319,                    0
       138.036068657,                    0
       138.372741995,                    0
       138.709415334,                    0
       139.046088672,                    0
        139.38276201,                    0
       139.719435348,                    0
       140.056108686,                    0
       140.392782025,                    0
       140.729455363,                    0
       141.066128701,                    0
       141.402802039,                    0
       141.739475377,                    0
       142.076148715,                    0
       142.412822054,                    0
       142.749495392,                    0
        143.08616873,                    0
       143.422842068,                    0
       143.759515406,                    0
       144.096188745,                    0
       144.432862083,                    0
       144.769535421,                    0
       145.106208759,                    0
       145.442882097,                    0
       145.779555436,                    0
       146.116228774,                    0
       146.452902112,                    0
        146.78957545,                    0
       147.126248788,                    0
       147.462922126,                    0
       147.799595465,                    0
       148.136268803,                    0
       148.472942141,                    0
       148.809615479,                    0
       149.146288817,                    0
       149.482962156,                    0
       149.819635494,                    0
       150.156308832,                    0
        150.49298217,                    0
       150.829655508,                    0
       151.166328847,                    0
       151.503002185,                    0
       151.839675523,                    0
       152.176348861,                    0
       152.513022199,                    0
       152.849695537,                    0
       153.186368876,                    0
       153.523042214,                    0
       153.859715552,                    0
        154.19638889,                    0
       154.533062228,                    0
       154.869735567,                    0
       155.206408905,                    0
       155.543082243,                    0
       155.879755581,                    0
       156.216428919,                    0
       156.553102258,                    0
       156.889775596,                    0
       157.226448934,                    0
       157.563122272,                    0
        157.89979561,                    0
       158.236468949,                    0
       158.573142287,                    0
       158.909815625,                    0
       159.246488963,                    0
       159.583162301,                    0
       159.919835639,                    0
       160.256508978,                    0
       160.593182316,                    0
       160.929855654,                    0
       161.266528992,                    0
        161.60320233,                    0
       161.939875669,                    0
       162.276549007,                    0
       162.613222345,                    0
       162.949895683,                    0
       163.286569021,                    0
        163.62324236,                    0
       163.959915698,                    0
       164.296589036,                    0
       164.633262374,                    0
       164.969935712,                    0
        165.30660905,                    0
       165.643282389,                    0
       165.979955727,                    0
       166.316629065,                    0
       166.653302403,                    0
       166.989975741,                    0
        167.32664908,                    0
       167.663322418,                    0
       167.999995756,                    0
       168.336669094,                    0
       168.673342432,                    0
       169.010015771,                    0
       169.346689109,                    0
       169.683362447,                    0
       170.020035785,                    0
       170.356709123,                    0
       170.693382461,                    0
         171.0300558,                    0
       171.366729138,                    0
       171.703402476,                    0
       172.040075814,                    0
       172.376749152,                    0
       172.713422491,                    0
       173.050095829,                    0
       173.386769167,                    0
       173.723442505,                    0
       174.060115843,                    0
       174.396789182,                    0
        174.73346252,                    0
       175.070135858,                    0
       175.406809196,                    0
       175.743482534,                    0
       176.080155872,                    0
       176.416829211,                    0
       176.753502549,                    0
       177.090175887,                    0
       177.426849225,                    0
       177.763522563,                    0
       178.100195902,                    0
        178.43686924,                    0
       178.773542578,                    0
       179.110215916,                    0
       179.446889254,                    0
       179.783562593,                    0
       180.120235931,                    0
       180.456909269,                    0
       180.793582607,                    0
       181.130255945,                    0
       181.466929283,                    0
       181.803602622,                    0
        182.14027596,                    0
       182.476949298,                    0
       182.813622636,                    0
       183.150295974,                    0
       183.486969313,                    0
       183.823642651,                    0
       184.160315989,                    0
       184.496989327,                    0
       184.833662665,                    0
       185.170336004,                    0
       185.507009342,                    0
        185.84368268,                    0
       186.180356018,                    0
       186.517029356,                    0
       186.853702695,                    0
       187.190376033,                    0
       187.527049371,                    0
       187.863722709,                    0
       188.200396047,                    0
       188.537069385,                    0
       188.873742724,                    0
       189.210416062,                    0
         189.5470894,                    0
       189.883762738,                    0
       190.220436076,                    0
       190.557109415,                    0
       190.893782753,                    0
       191.230456091,                    0
       191.567129429,                    0
       191.903802767,                    0
       192.240476106,                    0
       192.577149444,                    0
       192.913822782,                    0
        193.25049612,                    0
       193.587169458,                    0
       193.923842796,                    0
       194.260516135,                    0
       194.597189473,                    0
       194.933862811,                    0
       195.270536149,                    0
       195.607209487,                    0
       195.943882826,                    0
       196.280556164,                    0
       196.617229502,                    0
        196.95390284,                    0
       197.290576178,                    0
       197.627249517,                    0
       197.963922855,                    0
       198.300596193,                    0
       198.637269531,                    0
       198.973942869,                    0
       199.310616207,                    0
       199.647289546,                    0
       199.983962884,                    0
       200.320636222,                    0
        200.65730956,                    0
       200.993982898,                    0
       201.330656237,                    0
       201.667329575,                    0
       202.004002913,                    0
       202.340676251,                    0
       202.677349589,                    0
       203.014022928,                    0
       203.350696266,                    0
       203.687369604,                    0
       204.024042942,                    0
        204.36071628,                    0
       204.697389618,                    0
       205.034062957,                    0
       205.370736295,                    0
       205.707409633,                    0
       206.044082971,                    0
       206.380756309,                    0
       206.717429648,                    0
       207.054102986,                    0
       207.390776324,                    0
       207.727449662,                    0
          208.064123,                    0
       208.400796339,                    0
       208.737469677,                    0
       209.074143015,                    0
       209.410816353,                    0
       209.747489691,                    0
        210.08416303,                    0
       210.420836368,                    0
       210.757509706,                    0
       211.094183044,                    0
       211.430856382,                    0
        211.76752972,                    0
       212.104203059,                    0
       212.440876397,                    0
       212.777549735,                    0
       213.114223073,                    0
       213.450896411,                    0
        213.78756975,                    0
       214.124243088,                    0
       214.460916426,                    0
       214.797589764,                    0
       215.134263102,                    0
       215.470936441,                    0
       215.807609779,                    0
       216.144283117,                    0
       216.480956455,                    0
       216.817629793,                    0
       217.154303131,                    0
        217.49097647,                    0
       217.827649808,                    0
       218.164323146,                    0
       218.500996484,                    0
       218.837669822,                    0
       219.174343161,                    0
       219.511016499,                    0
       219.847689837,                    0
       220.184363175,                    0
       220.521036513,                    0
       220.857709852,                    0
        221.19438319,                    0
       221.531056528,                    0
       221.867729866,                    0
       222.204403204,                    0
       222.541076542,                    0
       222.877749881,                    0
       223.214423219,                    0
       223.551096557,                    0
       223.887769895,                    0
       224.224443233,                    0
       224.561116572,                    0
        224.89778991,                    0
       225.234463248,                    0
       225.571136586,                    0
       225.907809924,                    0
       226.244483263,                    0
       226.581156601,                    0
       226.917829939,                    0
       227.254503277,                    0
       227.591176615,                    0
       227.927849953,                    0
       228.264523292,                    0
        228.60119663,                    0
       228.937869968,                    0
       229.274543306,                    0
       229.611216644,                    0
       229.947889983,                    0
       230.284563321,                    0
       230.621236659,                    0
       230.957909997,                    0
       231.294583335,                    0
       231.631256674,                    0
       231.967930012,                    0
        232.30460335,                    0
       232.641276688,                    0
       232.977950026,                    0
       233.314623364,                    0
       233.651296703,                    0
       233.987970041,                    0
       234.324643379,                    0
       234.661316717,                    0
       234.997990055,                    0
       235.334663394,                    0
       235.671336732,                    0
        236.00801007,                    0
       236.344683408,                    0
       236.681356746,                    0
       237.018030085,                    0
       237.354703423,                    0
       237.691376761,                    0
       238.028050099,                    0
       238.364723437,                    0
       238.701396776,                    0
       239.038070114,                    0
       239.374743452,                    0
        239.71141679,                    0
       240.048090128,                    0
       240.384763466,                    0
       240.721436805,                    0
       241.058110143,                    0
       241.394783481,                    0
       241.731456819,                    0
       242.068130157,                    0
       242.404803496,                    0
       242.741476834,                    0
       243.078150172,                    0
        243.41482351,                    0
       243.751496848,                    0
       244.088170187,                    0
       244.424843525,                    0
       244.761516863,                    0
       245.098190201,                    0
       245.434863539,                    0
       245.771536877,                    0
       246.108210216,                    0
       246.444883554,                    0
       246.781556892,                    0
        247.11823023,                    0
       247.454903568,                    0
       247.791576907,                    0
       248.128250245,                    0
       248.464923583,                    0
       248.801596921,                    0
       249.138270259,                    0
       249.474943598,                    0
       249.811616936,                    0
       250.148290274,                    0
       250.484963612,                    0
        250.82163695,                    0
       251.158310288,                    0
       251.494983627,                    0
       251.831656965,                    0
       252.168330303,                    0
       252.505003641,                    0
       252.841676979,                    0
       253.178350318,                    0
       253.515023656,                    0
       253.851696994,                    0
       254.188370332,                    0
        254.52504367,                    0
       254.861717009,                    0
       255.198390347,                    0
       255.535063685,                    0
       255.871737023,                    0
       256.208410361,                    0
       256.545083699,                    0
       256.881757038,                    0
       257.218430376,                    0
       257.555103714,                    0
       257.891777052,                    0
        258.22845039,                    0
       258.565123729,                    0
       258.901797067,                    0
       259.238470405,                    0
       259.575143743,                    0
       259.911817081,                    0
        260.24849042,                    0
       260.585163758,                    0
       260.921837096,                    0
       261.258510434,                    0
       261.595183772,                    0
        261.93185711,                    0
       262.268530449,                    0
       262.605203787,                    0
       262.941877125,                    0
       263.278550463,                    0
       263.615223801,                    0
        263.95189714,                    0
       264.288570478,                    0
       264.625243816,                    0
       264.961917154,                    0
       265.298590492,                    0
       265.635263831,                    0
       265.971937169,                    0
       266.308610507,                    0
       266.645283845,                    0
       266.981957183,                    0
       267.318630522,                    0
        267.65530386,                    0
       267.991977198,                    0
       268.328650536,                    0
       268.665323874,                    0
       269.001997212,                    0
       269.338670551,                    0
       269.675343889,                    0
       270.012017227,                    0
       270.348690565,                    0
       270.685363903,                    0
       271.022037242,                    0
        271.35871058,                    0
       271.695383918,                    0
       272.032057256,                    0
       272.368730594,                    0
       272.705403933,                    0
       273.042077271,                    0
       273.378750609,                    0
       273.715423947,                    0
       274.052097285,                    0
       274.388770623,                    0
       274.725443962,                    0
         275.0621173,                    0
       275.398790638,                    0
       275.735463976,                    0
       276.072137314,                    0
       276.408810653,                    0
       276.745483991,                    0
       277.082157329,                    0
       277.418830667,                    0
       277.755504005,                    0
       278.092177344,                    0
       278.428850682,                    0
        278.76552402,                    0
       279.102197358,                    0
       279.438870696,                    0
       279.775544034,                    0
       280.112217373,                    0
       280.448890711,                    0
       280.785564049,                    0
       281.122237387,                    0
       281.458910725,                    0
       281.795584064,                    0
       282.132257402,                    0
        282.46893074,                    0
       282.805604078,                    0
       283.142277416,                    0
       283.478950755,                    0
       283.815624093,                    0
       284.152297431,                    0
       284.488970769,                    0
       284.825644107,                    0
       285.162317445,                    0
       285.498990784,                    0
       285.835664122,                    0
        286.17233746,                    0
       286.509010798,                    0
       286.845684136,                    0
       287.182357475,                    0
       287.519030813,                    0
       287.855704151,                    0
       288.192377489,                    0
       288.529050827,                    0
       288.865724166,                    0
       289.202397504,                    0
       289.539070842,                    0
        289.87574418,                    0
       290.212417518,                    0
       290.549090857,                    0
       290.885764195,                    0
       291.222437533,                    0
       291.559110871,                    0
       291.895784209,                    0
       292.232457547,                    0
       292.569130886,                    0
       292.905804224,                    0
       293.242477562,                    0
         293.5791509,                    0
       293.915824238,                    0
       294.252497577,                    0
       294.589170915,                    0
       294.925844253,                    0
       295.262517591,                    0
       295.599190929,                    0
       295.935864268,                    0
       296.272537606,                    0
       296.609210944,                    0
       296.945884282,                    0
        297.28255762,                    0
       297.619230958,                    0
       297.955904297,                    0
       298.292577635,                    0
       298.629250973,                    0
       298.965924311,                    0
       299.302597649,                    0
       299.639270988,                    0
       299.975944326,                    0
       300.312617664,                    0
       300.649291002,                    0
        300.98596434,                    0
       301.322637679,                    0
       301.659311017,                    0
       301.995984355,                    0
       302.332657693,                    0
       302.669331031,                    0
       303.006004369,                    0
       303.342677708,                    0
       303.679351046,                    0
       304.016024384,                    0
       304.352697722,                    0
        304.68937106,                    0
       305.026044399,                    0
       305.362717737,                    0
       305.699391075,                    0
       306.036064413,                    0
       306.372737751,                    0
        306.70941109,                    0
       307.046084428,                    0
       307.382757766,                    0
       307.719431104,                    0
       308.056104442,                    0
        308.39277778,                    0
       308.729451119,                    0
       309.066124457,                    0
       309.402797795,                    0
       309.739471133,                    0
       310.076144471,                    0
        310.41281781,                    0
       310.749491148,                    0
       311.086164486,                    0
       311.422837824,                    0
       311.759511162,                    0
       312.096184501,                    0
       312.432857839,                    0
       312.769531177,                    0
       313.106204515,                    0
       313.442877853,                    0
       313.779551191,                    0
        314.11622453,                    0
       314.452897868,                    0
       314.789571206,                    0
       315.126244544,                    0
       315.462917882,                    0
       315.799591221,                    0
       316.136264559,                    0
       316.472937897,                    0
       316.809611235,                    0
       317.146284573,                    0
       317.482957912,                    0
        317.81963125,                    0
       318.156304588,                    0
       318.492977926,                    0
       318.829651264,                    0
       319.166324603,                    0
       319.502997941,                    0
       319.839671279,                    0
       320.176344617,                    0
       320.513017955,                    0
       320.849691293,                    0
       321.186364632,                    0
        321.52303797,                    0
       321.859711308,                    0
       322.196384646,                    0
       322.533057984,                    0
       322.869731323,                    0
       323.206404661,                    0
       323.543077999,                    0
       323.879751337,                    0
       324.216424675,                    0
       324.553098014,                    0
       324.889771352,                    0
        325.22644469,                    0
       325.563118028,                    0
       325.899791366,                    0
       326.236464704,                    0
       326.573138043,                    0
       326.909811381,                    0
       327.246484719,                    0
       327.583158057,                    0
       327.919831395,                    0
       328.256504734,                    0
       328.593178072,                    0
        328.92985141,                    0
       329.266524748,                    0
       329.603198086,                    0
       329.939871425,                    0
       330.276544763,                    0
       330.613218101,                    0
       330.949891439,                    0
       331.286564777,                    0
       331.623238115,                    0
       331.959911454,                    0
       332.296584792,                    0
        332.63325813,                    0
       332.969931468,                    0
       333.306604806,                    0
       333.643278145,                    0
       333.979951483,                    0
       334.316624821,                    0
       334.653298159,                    0
       334.989971497,                    0
       335.326644836,                    0
       335.663318174,                    0
       335.999991512,                    0

