------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
       68.6813609904,    9.18412042522e-17
       69.0180343286,    9.18412042522e-17
       69.3547076668,    9.18412042522e-17
        69.691381005,    9.18412042522e-17
       70.0280543432,    9.18412042522e-17
       70.3647276814,    9.18412042522e-17
       70.7014010195,    9.18412042522e-17
       71.0380743577,    9.18412042522e-17
       71.3747476959,    9.18412042522e-17
       71.7114210341,    9.18412042522e-17
       72.0480943723,    9.18412042522e-17
       72.3847677105,    9.18412042522e-17
       72.7214410487,    9.18412042522e-17
       73.0581143869,    9.18412042522e-17
        73.394787725,    9.18412042522e-17
       73.7314610632,    9.18412042522e-17
       74.0681344014,    9.18412042522e-17
       74.4048077396,    9.18412042522e-17
       74.7414810778,    9.18412042522e-17
        75.078154416,    9.18412042522e-17
       75.4148277542,    9.18412042522e-17
       75.7515010924,    9.18412042522e-17
       76.0881744306,    9.18412042522e-17
       76.4248477687,    9.18412042522e-17
       76.7615211069,    9.18412042522e-17
       77.0981944451,    9.18412042522e-17
       77.4348677833,    9.18412042522e-17
       77.7715411215,    9.18412042522e-17
       78.1082144597,    9.18412042522e-17
       78.4448877979,    9.18412042522e-17
       78.7815611361,    9.18412042522e-17
       79.1182344743,    9.18412042522e-17
       79.4549078124,    9.18412042522e-17
       79.7915811506,    9.18412042522e-17
       80.1282544888,    9.18412042522e-17
        80.464927827,    9.18412042522e-17
       80.8016011652,    9.18412042522e-17
       81.1382745034,    9.18412042522e-17
       81.4749478416,    9.18412042522e-17
       81.8116211798,    9.18412042522e-17
       82.1482945179,    9.18412042522e-17
       82.4849678561,    9.18412042522e-17
       82.8216411943,    9.18412042522e-17
       83.1583145325,    9.18412042522e-17
       83.4949878707,    9.18412042522e-17
       83.8316612089,    9.18412042522e-17
       84.1683345471,    9.18412042522e-17
       84.5050078853,    9.18412042522e-17
       84.8416812235,    9.18412042522e-17
       85.1783545616,    9.18412042522e-17
       85.5150278998,    9.18412042522e-17
        85.851701238,    9.18412042522e-17
       86.1883745762,    9.18412042522e-17
       86.5250479144,    9.18412042522e-17
       86.8617212526,    9.18412042522e-17
       87.1983945908,    9.18412042522e-17
        87.535067929,    9.18412042522e-17
       87.8717412671,    9.18412042522e-17
       88.2084146053,    9.18412042522e-17
       88.5450879435,    9.18412042522e-17
       88.8817612817,    9.18412042522e-17
       89.2184346199,    9.18412042522e-17
       89.5551079581,    9.18412042522e-17
       89.8917812963,    9.18412042522e-17
       90.2284546345,    9.18412042522e-17
       90.5651279727,    9.18412042522e-17
       90.9018013108,    9.18412042522e-17
        91.238474649,    9.18412042522e-17
       91.5751479872,    9.18412042522e-17
       91.9118213254,    9.18412042522e-17
       92.2484946636,    9.18412042522e-17
       92.5851680018,    9.18412042522e-17
         92.92184134,    9.18412042522e-17
       93.2585146782,    9.18412042522e-17
       93.5951880163,    9.18412042522e-17
       93.9318613545,    9.18412042522e-17
       94.2685346927,    9.18412042522e-17
       94.6052080309,    9.18412042522e-17
