------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Electrostatic Potential (V)
                   0,      0.0599401457292
      0.336673338188,      0.0599401457292
      0.673346676377,      0.0599401457292
       1.01002001456,      0.0599401457292
       1.34669335275,      0.0599401457292
       1.68336669094,      0.0599401457292
       2.02004002913,      0.0599401457292
       2.35671336732,      0.0599401457292
       2.69338670551,      0.0599401457292
       3.03006004369,      0.0599401457292
       3.36673338188,      0.0599401457292
       3.70340672007,      0.0599401457292
       4.04008005826,      0.0599401457292
       4.37675339645,      0.0599401457292
       4.71342673464,      0.0599401457292
       5.05010007282,      0.0599401457292
       5.38677341101,      0.0599401457292
        5.7234467492,      0.0599401457292
       6.06012008739,      0.0599401457292
       6.39679342558,      0.0599401457292
       6.73346676377,      0.0599401457292
       7.07014010195,      0.0599401457292
       7.40681344014,      0.0599401457292
       7.74348677833,      0.0599401457292
       8.08016011652,      0.0599401457292
       8.41683345471,      0.0599401457292
        8.7535067929,      0.0599401457292
       9.09018013108,      0.0599401457292
       9.42685346927,      0.0599401457292
       9.76352680746,      0.0599401457292
       10.1002001456,      0.0599401457292
       10.4368734838,      0.0599401457292
        10.773546822,      0.0599401457292
       11.1102201602,      0.0599401457292
       11.4468934984,      0.0599401457292
       11.7835668366,      0.0599401457292
       12.1202401748,      0.0599401457292
        12.456913513,      0.0599401457292
       12.7935868512,      0.0599401457292
       13.1302601893,      0.0599401457292
       13.4669335275,      0.0599401457292
       13.8036068657,      0.0599401457292
       14.1402802039,      0.0599401457292
       14.4769535421,      0.0599401457292
       14.8136268803,      0.0599401457292
       15.1503002185,      0.0599401457292
       15.4869735567,      0.0599401457292
       15.8236468949,      0.0599401457292
        16.160320233,      0.0599401457292
       16.4969935712,      0.0599401457292
       16.8336669094,      0.0599401457292
       17.1703402476,      0.0599401457292
       17.5070135858,      0.0599401457292
        17.843686924,      0.0599401457292
       18.1803602622,      0.0599401457292
       18.5170336004,      0.0599401457292
       18.8537069385,      0.0599401457292
       19.1903802767,      0.0599401457292
       19.5270536149,      0.0599401457292
