------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
                   0,                  0.5
      0.336673338188,       0.499498997996
      0.673346676377,       0.498997995992
       1.01002001456,       0.498496993988
       1.34669335275,       0.497995991984
       1.68336669094,        0.49749498998
       2.02004002913,       0.496993987976
       2.35671336732,       0.496492985972
       2.69338670551,       0.495991983968
       3.03006004369,       0.495490981964
       3.36673338188,        0.49498997996
       3.70340672007,       0.494488977956
       4.04008005826,       0.493987975952
       4.37675339645,       0.493486973948
       4.71342673464,       0.492985971944
       5.05010007282,        0.49248496994
       5.38677341101,       0.491983967936
        5.7234467492,       0.491482965932
       6.06012008739,       0.490981963928
       6.39679342558,       0.490480961924
       6.73346676377,        0.48997995992
       7.07014010195,       0.489478957916
       7.40681344014,       0.488977955912
       7.74348677833,       0.488476953908
       8.08016011652,       0.487975951904
       8.41683345471,         0.4874749499
        8.7535067929,       0.486973947896
       9.09018013108,       0.486472945892
       9.42685346927,       0.485971943888
       9.76352680746,       0.485470941884
       10.1002001456,        0.48496993988
       10.4368734838,       0.484468937876
        10.773546822,       0.483967935872
       11.1102201602,       0.483466933868
       11.4468934984,       0.482965931864
       11.7835668366,        0.48246492986
       12.1202401748,       0.481963927856
        12.456913513,       0.481462925852
       12.7935868512,       0.480961923848
       13.1302601893,       0.480460921844
       13.4669335275,        0.47995991984
       13.8036068657,       0.479458917836
       14.1402802039,       0.478957915832
       14.4769535421,       0.478456913828
       14.8136268803,       0.477955911824
       15.1503002185,        0.47745490982
       15.4869735567,       0.476953907816
       15.8236468949,       0.476452905812
        16.160320233,       0.475951903808
       16.4969935712,       0.475450901804
       16.8336669094,         0.4749498998
       17.1703402476,       0.474448897796
       17.5070135858,       0.473947895792
        17.843686924,       0.473446893788
       18.1803602622,       0.472945891784
       18.5170336004,        0.47244488978
       18.8537069385,       0.471943887776
       19.1903802767,       0.471442885772
       19.5270536149,       0.470941883768
       19.8637269531,       0.470440881764
       20.2004002913,        0.46993987976
       20.5370736295,       0.469438877756
       20.8737469677,       0.468937875752
       21.2104203059,       0.468436873747
       21.5470936441,       0.467935871743
       21.8837669822,       0.467434869739
       22.2204403204,       0.466933867735
       22.5571136586,       0.466432865731
       22.8937869968,       0.465931863727
        23.230460335,       0.465430861723
       23.5671336732,       0.464929859719
       23.9038070114,       0.464428857715
       24.2404803496,       0.463927855711
       24.5771536877,       0.463426853707
       24.9138270259,       0.462925851703
       25.2505003641,       0.462424849699
       25.5871737023,       0.461923847695
       25.9238470405,       0.461422845691
       26.2605203787,       0.460921843687
       26.5971937169,       0.460420841683
       26.9338670551,       0.459919839679
       27.2705403933,       0.459418837675
       27.6072137314,       0.458917835671
       27.9438870696,       0.458416833667
       28.2805604078,       0.457915831663
        28.617233746,       0.457414829659
       28.9539070842,       0.456913827655
       29.2905804224,       0.456412825651
       29.6272537606,       0.455911823647
       29.9639270988,       0.455410821643
       30.3006004369,       0.454909819639
       30.6372737751,       0.454408817635
       30.9739471133,       0.453907815631
       31.3106204515,       0.453406813627
       31.6472937897,       0.452905811623
       31.9839671279,       0.452404809619
       32.3206404661,       0.451903807615
       32.6573138043,       0.451402805611
       32.9939871425,       0.450901803607
       33.3306604806,       0.450400801603
       33.6673338188,       0.449899799599
        34.004007157,       0.449398797595
       34.3406804952,       0.448897795591
       34.6773538334,       0.448396793587
       35.0140271716,       0.447895791583
       35.3507005098,       0.447394789579
        35.687373848,       0.446893787575
       36.0240471861,       0.446392785571
       36.3607205243,       0.445891783567
       36.6973938625,       0.445390781563
       37.0340672007,       0.444889779559
       37.3707405389,       0.444388777555
       37.7074138771,       0.443887775551
       38.0440872153,       0.443386773547
       38.3807605535,       0.442885771543
       38.7174338917,       0.442384769539
       39.0541072298,       0.441883767535
        39.390780568,       0.441382765531
       39.7274539062,       0.440881763527
       40.0641272444,       0.440380761523
       40.4008005826,       0.439879759519
       40.7374739208,       0.439378757515
        41.074147259,       0.438877755511
       41.4108205972,       0.438376753507
       41.7474939353,       0.437875751503
       42.0841672735,       0.437374749499
       42.4208406117,       0.436873747495
       42.7575139499,       0.436372745491
       43.0941872881,       0.435871743487
       43.4308606263,       0.435370741483
       43.7675339645,       0.434869739479
       44.1042073027,       0.434368737475
       44.4408806409,       0.433867735471
        44.777553979,       0.433366733467
       45.1142273172,       0.432865731463
       45.4509006554,       0.432364729459
       45.7875739936,       0.431863727455
       46.1242473318,       0.431362725451
         46.46092067,       0.430861723447
       46.7975940082,       0.430360721443
       47.1342673464,       0.429859719439
       47.4709406846,       0.429358717435
       47.8076140227,       0.428857715431
       48.1442873609,       0.428356713427
       48.4809606991,       0.427855711423
       48.8176340373,       0.427354709419
       49.1543073755,       0.426853707415
       49.4909807137,       0.426352705411
       49.8276540519,       0.425851703407
       50.1643273901,       0.425350701403
       50.5010007282,       0.424849699399
       50.8376740664,       0.424348697395
       51.1743474046,       0.423847695391
       51.5110207428,       0.423346693387
        51.847694081,       0.422845691383
       52.1843674192,       0.422344689379
       52.5210407574,       0.421843687375
       52.8577140956,       0.421342685371
       53.1943874338,       0.420841683367
       53.5310607719,       0.420340681363
       53.8677341101,       0.419839679359
       54.2044074483,       0.419338677355
       54.5410807865,       0.418837675351
       54.8777541247,       0.418336673347
       55.2144274629,       0.417835671343
       55.5511008011,       0.417334669339
       55.8877741393,       0.416833667335
       56.2244474774,       0.416332665331
       56.5611208156,       0.415831663327
       56.8977941538,       0.415330661323
        57.234467492,       0.414829659319
       57.5711408302,       0.414328657315
       57.9078141684,       0.413827655311
       58.2444875066,       0.413326653307
       58.5811608448,       0.412825651303
        58.917834183,       0.412324649299
       59.2545075211,       0.411823647295
       59.5911808593,       0.411322645291
       59.9278541975,       0.410821643287
       60.2645275357,       0.410320641283
       60.6012008739,       0.409819639279
       60.9378742121,       0.409318637275
       61.2745475503,       0.408817635271
       61.6112208885,       0.408316633267
       61.9478942266,       0.407815631263
       62.2845675648,       0.407314629259
        62.621240903,       0.406813627255
       62.9579142412,       0.406312625251
       63.2945875794,       0.405811623246
       63.6312609176,       0.405310621242
       63.9679342558,       0.404809619238
        64.304607594,       0.404308617234
       64.6412809322,        0.40380761523
       64.9779542703,       0.403306613226
       65.3146276085,       0.402805611222
       65.6513009467,       0.402304609218
       65.9879742849,       0.401803607214
       66.3246476231,        0.40130260521
       66.6613209613,       0.400801603206
       66.9979942995,       0.400300601202
       67.3346676377,       0.399799599198
       67.6713409758,       0.399298597194
        68.008014314,        0.39879759519
       68.3446876522,       0.398296593186
       68.6813609904,       0.397795591182
       69.0180343286,       0.397294589178
       69.3547076668,       0.396793587174
        69.691381005,        0.39629258517
       70.0280543432,       0.395791583166
       70.3647276814,       0.395290581162
       70.7014010195,       0.394789579158
       71.0380743577,       0.394288577154
       71.3747476959,        0.39378757515
       71.7114210341,       0.393286573146
       72.0480943723,       0.392785571142
       72.3847677105,       0.392284569138
       72.7214410487,       0.391783567134
       73.0581143869,        0.39128256513
        73.394787725,       0.390781563126
       73.7314610632,       0.390280561122
       74.0681344014,       0.389779559118
       74.4048077396,       0.389278557114
       74.7414810778,        0.38877755511
        75.078154416,       0.388276553106
       75.4148277542,       0.387775551102
       75.7515010924,       0.387274549098
       76.0881744306,       0.386773547094
       76.4248477687,        0.38627254509
       76.7615211069,       0.385771543086
       77.0981944451,       0.385270541082
       77.4348677833,       0.384769539078
       77.7715411215,       0.384268537074
       78.1082144597,        0.38376753507
       78.4448877979,       0.383266533066
       78.7815611361,       0.382765531062
       79.1182344743,       0.382264529058
       79.4549078124,       0.381763527054
       79.7915811506,        0.38126252505
       80.1282544888,       0.380761523046
        80.464927827,       0.380260521042
       80.8016011652,       0.379759519038
       81.1382745034,       0.379258517034
       81.4749478416,        0.37875751503
       81.8116211798,       0.378256513026
       82.1482945179,       0.377755511022
       82.4849678561,       0.377254509018
       82.8216411943,       0.376753507014
       83.1583145325,        0.37625250501
       83.4949878707,       0.375751503006
       83.8316612089,       0.375250501002
       84.1683345471,       0.374749498998
       84.5050078853,       0.374248496994
       84.8416812235,        0.37374749499
       85.1783545616,       0.373246492986
       85.5150278998,       0.372745490982
        85.851701238,       0.372244488978
       86.1883745762,       0.371743486974
       86.5250479144,        0.37124248497
       86.8617212526,       0.370741482966
       87.1983945908,       0.370240480962
        87.535067929,       0.369739478958
       87.8717412671,       0.369238476954
       88.2084146053,        0.36873747495
       88.5450879435,       0.368236472946
       88.8817612817,       0.367735470942
       89.2184346199,       0.367234468938
       89.5551079581,       0.366733466934
       89.8917812963,        0.36623246493
       90.2284546345,       0.365731462926
       90.5651279727,       0.365230460922
       90.9018013108,       0.364729458918
        91.238474649,       0.364228456914
       91.5751479872,        0.36372745491
       91.9118213254,       0.363226452906
       92.2484946636,       0.362725450902
       92.5851680018,       0.362224448898
         92.92184134,       0.361723446894
       93.2585146782,        0.36122244489
       93.5951880163,       0.360721442886
       93.9318613545,       0.360220440882
       94.2685346927,       0.359719438878
       94.6052080309,       0.359218436874
       94.9418813691,        0.35871743487
       95.2785547073,       0.358216432866
       95.6152280455,       0.357715430862
       95.9519013837,       0.357214428858
       96.2885747219,       0.356713426854
         96.62524806,        0.35621242485
       96.9619213982,       0.355711422846
       97.2985947364,       0.355210420842
       97.6352680746,       0.354709418838
       97.9719414128,       0.354208416834
        98.308614751,        0.35370741483
       98.6452880892,       0.353206412826
       98.9819614274,       0.352705410822
       99.3186347655,       0.352204408818
       99.6553081037,       0.351703406814
       99.9919814419,        0.35120240481
        100.32865478,       0.350701402806
       100.665328118,       0.350200400802
       101.002001456,       0.349699398798
       101.338674795,       0.349198396794
       101.675348133,        0.34869739479
       102.012021471,       0.348196392786
       102.348694809,       0.347695390782
       102.685368147,       0.347194388778
       103.022041486,       0.346693386774
       103.358714824,        0.34619238477
       103.695388162,       0.345691382766
         104.0320615,       0.345190380762
       104.368734838,       0.344689378758
       104.705408177,       0.344188376754
       105.042081515,       0.343687374749
       105.378754853,       0.343186372745
       105.715428191,       0.342685370741
       106.052101529,       0.342184368737
       106.388774868,       0.341683366733
       106.725448206,       0.341182364729
       107.062121544,       0.340681362725
       107.398794882,       0.340180360721
        107.73546822,       0.339679358717
       108.072141558,       0.339178356713
       108.408814897,       0.338677354709
       108.745488235,       0.338176352705
       109.082161573,       0.337675350701
       109.418834911,       0.337174348697
       109.755508249,       0.336673346693
       110.092181588,       0.336172344689
       110.428854926,       0.335671342685
       110.765528264,       0.335170340681
       111.102201602,       0.334669338677
        111.43887494,       0.334168336673
       111.775548279,       0.333667334669
       112.112221617,       0.333166332665
       112.448894955,       0.332665330661
       112.785568293,       0.332164328657
       113.122241631,       0.331663326653
       113.458914969,       0.331162324649
       113.795588308,       0.330661322645
       114.132261646,       0.330160320641
       114.468934984,       0.329659318637
       114.805608322,       0.329158316633
        115.14228166,       0.328657314629
       115.478954999,       0.328156312625
       115.815628337,       0.327655310621
       116.152301675,       0.327154308617
       116.488975013,       0.326653306613
       116.825648351,       0.326152304609
        117.16232169,       0.325651302605
       117.498995028,       0.325150300601
       117.835668366,       0.324649298597
       118.172341704,       0.324148296593
       118.509015042,       0.323647294589
        118.84568838,       0.323146292585
       119.182361719,       0.322645290581
       119.519035057,       0.322144288577
       119.855708395,       0.321643286573
       120.192381733,       0.321142284569
       120.529055071,       0.320641282565
        120.86572841,       0.320140280561
       121.202401748,       0.319639278557
       121.539075086,       0.319138276553
       121.875748424,       0.318637274549
       122.212421762,       0.318136272545
       122.549095101,       0.317635270541
       122.885768439,       0.317134268537
       123.222441777,       0.316633266533
       123.559115115,       0.316132264529
       123.895788453,       0.315631262525
       124.232461791,       0.315130260521
        124.56913513,       0.314629258517
       124.905808468,       0.314128256513
       125.242481806,       0.313627254509
       125.579155144,       0.313126252505
       125.915828482,       0.312625250501
       126.252501821,       0.312124248497
       126.589175159,       0.311623246493
       126.925848497,       0.311122244489
       127.262521835,       0.310621242485
       127.599195173,       0.310120240481
       127.935868512,       0.309619238477
        128.27254185,       0.309118236473
       128.609215188,       0.308617234469
       128.945888526,       0.308116232465
       129.282561864,       0.307615230461
       129.619235202,       0.307114228457
       129.955908541,       0.306613226453
       130.292581879,       0.306112224449
       130.629255217,       0.305611222445
       130.965928555,       0.305110220441
       131.302601893,       0.304609218437
       131.639275232,       0.304108216433
        131.97594857,       0.303607214429
       132.312621908,       0.303106212425
       132.649295246,       0.302605210421
       132.985968584,       0.302104208417
       133.322641923,       0.301603206413
       133.659315261,       0.301102204409
       133.995988599,       0.300601202405
       134.332661937,       0.300100200401
       134.669335275,       0.299599198397
       135.006008614,       0.299098196393
       135.342681952,       0.298597194389
        135.67935529,       0.298096192385
       136.016028628,       0.297595190381
       136.352701966,       0.297094188377
       136.689375304,       0.296593186373
       137.026048643,       0.296092184369
       137.362721981,       0.295591182365
       137.699395319,       0.295090180361
       138.036068657,       0.294589178357
       138.372741995,       0.294088176353
       138.709415334,       0.293587174349
       139.046088672,       0.293086172345
        139.38276201,       0.292585170341
       139.719435348,       0.292084168337
       140.056108686,       0.291583166333
       140.392782025,       0.291082164329
       140.729455363,       0.290581162325
       141.066128701,       0.290080160321
       141.402802039,       0.289579158317
       141.739475377,       0.289078156313
       142.076148715,       0.288577154309
       142.412822054,       0.288076152305
       142.749495392,       0.287575150301
        143.08616873,       0.287074148297
       143.422842068,       0.286573146293
       143.759515406,       0.286072144289
       144.096188745,       0.285571142285
       144.432862083,       0.285070140281
       144.769535421,       0.284569138277
       145.106208759,       0.284068136273
       145.442882097,       0.283567134269
       145.779555436,       0.283066132265
       146.116228774,       0.282565130261
       146.452902112,       0.282064128257
        146.78957545,       0.281563126253
       147.126248788,       0.281062124248
       147.462922126,       0.280561122244
       147.799595465,        0.28006012024
       148.136268803,       0.279559118236
       148.472942141,       0.279058116232
       148.809615479,       0.278557114228
       149.146288817,       0.278056112224
       149.482962156,        0.27755511022
       149.819635494,       0.277054108216
       150.156308832,       0.276553106212
        150.49298217,       0.276052104208
       150.829655508,       0.275551102204
       151.166328847,         0.2750501002
       151.503002185,       0.274549098196
       151.839675523,       0.274048096192
       152.176348861,       0.273547094188
       152.513022199,       0.273046092184
       152.849695537,        0.27254509018
       153.186368876,       0.272044088176
       153.523042214,       0.271543086172
       153.859715552,       0.271042084168
        154.19638889,       0.270541082164
       154.533062228,        0.27004008016
       154.869735567,       0.269539078156
       155.206408905,       0.269038076152
       155.543082243,       0.268537074148
       155.879755581,       0.268036072144
       156.216428919,        0.26753507014
       156.553102258,       0.267034068136
       156.889775596,       0.266533066132
       157.226448934,       0.266032064128
       157.563122272,       0.265531062124
        157.89979561,        0.26503006012
       158.236468949,       0.264529058116
       158.573142287,       0.264028056112
       158.909815625,       0.263527054108
       159.246488963,       0.263026052104
       159.583162301,         0.2625250501
       159.919835639,       0.262024048096
       160.256508978,       0.261523046092
       160.593182316,       0.261022044088
       160.929855654,       0.260521042084
       161.266528992,        0.26002004008
        161.60320233,       0.259519038076
       161.939875669,       0.259018036072
       162.276549007,       0.258517034068
       162.613222345,       0.258016032064
       162.949895683,        0.25751503006
       163.286569021,       0.257014028056
        163.62324236,       0.256513026052
       163.959915698,       0.256012024048
       164.296589036,       0.255511022044
       164.633262374,        0.25501002004
       164.969935712,       0.254509018036
        165.30660905,       0.254008016032
       165.643282389,       0.253507014028
       165.979955727,       0.253006012024
       166.316629065,        0.25250501002
       166.653302403,       0.252004008016
       166.989975741,       0.251503006012
        167.32664908,       0.251002004008
       167.663322418,       0.250501002004
       167.999995756,                 0.25
       168.336669094,       0.249498997996
       168.673342432,       0.248997995992
       169.010015771,       0.248496993988
       169.346689109,       0.247995991984
       169.683362447,        0.24749498998
       170.020035785,       0.246993987976
       170.356709123,       0.246492985972
       170.693382461,       0.245991983968
         171.0300558,       0.245490981964
       171.366729138,        0.24498997996
       171.703402476,       0.244488977956
       172.040075814,       0.243987975952
       172.376749152,       0.243486973948
       172.713422491,       0.242985971944
       173.050095829,        0.24248496994
       173.386769167,       0.241983967936
       173.723442505,       0.241482965932
       174.060115843,       0.240981963928
       174.396789182,       0.240480961924
        174.73346252,        0.23997995992
       175.070135858,       0.239478957916
       175.406809196,       0.238977955912
       175.743482534,       0.238476953908
       176.080155872,       0.237975951904
       176.416829211,         0.2374749499
       176.753502549,       0.236973947896
       177.090175887,       0.236472945892
       177.426849225,       0.235971943888
       177.763522563,       0.235470941884
       178.100195902,        0.23496993988
        178.43686924,       0.234468937876
       178.773542578,       0.233967935872
       179.110215916,       0.233466933868
       179.446889254,       0.232965931864
       179.783562593,        0.23246492986
       180.120235931,       0.231963927856
       180.456909269,       0.231462925852
       180.793582607,       0.230961923848
       181.130255945,       0.230460921844
       181.466929283,        0.22995991984
       181.803602622,       0.229458917836
        182.14027596,       0.228957915832
       182.476949298,       0.228456913828
       182.813622636,       0.227955911824
       183.150295974,        0.22745490982
       183.486969313,       0.226953907816
       183.823642651,       0.226452905812
       184.160315989,       0.225951903808
       184.496989327,       0.225450901804
       184.833662665,         0.2249498998
       185.170336004,       0.224448897796
       185.507009342,       0.223947895792
        185.84368268,       0.223446893788
       186.180356018,       0.222945891784
       186.517029356,        0.22244488978
       186.853702695,       0.221943887776
       187.190376033,       0.221442885772
       187.527049371,       0.220941883768
       187.863722709,       0.220440881764
       188.200396047,        0.21993987976
       188.537069385,       0.219438877756
       188.873742724,       0.218937875752
       189.210416062,       0.218436873747
         189.5470894,       0.217935871743
       189.883762738,       0.217434869739
       190.220436076,       0.216933867735
       190.557109415,       0.216432865731
       190.893782753,       0.215931863727
       191.230456091,       0.215430861723
       191.567129429,       0.214929859719
       191.903802767,       0.214428857715
       192.240476106,       0.213927855711
       192.577149444,       0.213426853707
       192.913822782,       0.212925851703
        193.25049612,       0.212424849699
       193.587169458,       0.211923847695
       193.923842796,       0.211422845691
       194.260516135,       0.210921843687
       194.597189473,       0.210420841683
       194.933862811,       0.209919839679
       195.270536149,       0.209418837675
       195.607209487,       0.208917835671
       195.943882826,       0.208416833667
       196.280556164,       0.207915831663
       196.617229502,       0.207414829659
        196.95390284,       0.206913827655
       197.290576178,       0.206412825651
       197.627249517,       0.205911823647
       197.963922855,       0.205410821643
       198.300596193,       0.204909819639
       198.637269531,       0.204408817635
       198.973942869,       0.203907815631
       199.310616207,       0.203406813627
       199.647289546,       0.202905811623
       199.983962884,       0.202404809619
       200.320636222,       0.201903807615
        200.65730956,       0.201402805611
       200.993982898,       0.200901803607
       201.330656237,       0.200400801603
       201.667329575,       0.199899799599
       202.004002913,       0.199398797595
       202.340676251,       0.198897795591
       202.677349589,       0.198396793587
       203.014022928,       0.197895791583
       203.350696266,       0.197394789579
       203.687369604,       0.196893787575
       204.024042942,       0.196392785571
        204.36071628,       0.195891783567
       204.697389618,       0.195390781563
       205.034062957,       0.194889779559
       205.370736295,       0.194388777555
       205.707409633,       0.193887775551
       206.044082971,       0.193386773547
       206.380756309,       0.192885771543
       206.717429648,       0.192384769539
       207.054102986,       0.191883767535
       207.390776324,       0.191382765531
       207.727449662,       0.190881763527
          208.064123,       0.190380761523
       208.400796339,       0.189879759519
       208.737469677,       0.189378757515
       209.074143015,       0.188877755511
       209.410816353,       0.188376753507
       209.747489691,       0.187875751503
        210.08416303,       0.187374749499
       210.420836368,       0.186873747495
       210.757509706,       0.186372745491
       211.094183044,       0.185871743487
       211.430856382,       0.185370741483
        211.76752972,       0.184869739479
       212.104203059,       0.184368737475
       212.440876397,       0.183867735471
       212.777549735,       0.183366733467
       213.114223073,       0.182865731463
       213.450896411,       0.182364729459
        213.78756975,       0.181863727455
       214.124243088,       0.181362725451
       214.460916426,       0.180861723447
       214.797589764,       0.180360721443
       215.134263102,       0.179859719439
       215.470936441,       0.179358717435
       215.807609779,       0.178857715431
       216.144283117,       0.178356713427
       216.480956455,       0.177855711423
       216.817629793,       0.177354709419
       217.154303131,       0.176853707415
        217.49097647,       0.176352705411
       217.827649808,       0.175851703407
       218.164323146,       0.175350701403
       218.500996484,       0.174849699399
       218.837669822,       0.174348697395
