------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Electrostatic Potential (V)
       64.6412809322,       0.761049204584
       64.9779542703,        0.76054820258
       65.3146276085,       0.760047200576
       65.6513009467,       0.759546198572
       65.9879742849,       0.759045196568
       66.3246476231,       0.758544194564
       66.6613209613,        0.75804319256
       66.9979942995,       0.757542190556
       67.3346676377,       0.757041188552
       67.6713409758,       0.756540186548
        68.008014314,       0.756039184544
       68.3446876522,        0.75553818254
       68.6813609904,       0.755037180536
       69.0180343286,       0.754536178532
       69.3547076668,       0.754035176528
        69.691381005,       0.753534174524
       70.0280543432,        0.75303317252
       70.3647276814,       0.752532170516
       70.7014010195,       0.752031168512
       71.0380743577,       0.751530166508
       71.3747476959,       0.751029164504
       71.7114210341,         0.7505281625
       72.0480943723,       0.750027160496
       72.3847677105,       0.749526158492
       72.7214410487,       0.749025156488
       73.0581143869,       0.748524154484
        73.394787725,        0.74802315248
       73.7314610632,       0.747522150476
       74.0681344014,       0.747021148472
       74.4048077396,       0.746520146468
       74.7414810778,       0.746019144464
        75.078154416,        0.74551814246
       75.4148277542,       0.745017140456
       75.7515010924,       0.744516138452
       76.0881744306,       0.744015136448
       76.4248477687,       0.743514134444
       76.7615211069,        0.74301313244
       77.0981944451,       0.742512130436
       77.4348677833,       0.742011128432
       77.7715411215,       0.741510126428
       78.1082144597,       0.741009124424
       78.4448877979,        0.74050812242
       78.7815611361,       0.740007120416
       79.1182344743,       0.739506118412
       79.4549078124,       0.739005116408
       79.7915811506,       0.738504114404
       80.1282544888,         0.7380031124
        80.464927827,       0.737502110396
       80.8016011652,       0.737001108392
       81.1382745034,       0.736500106388
       81.4749478416,       0.735999104384
       81.8116211798,        0.73549810238
       82.1482945179,       0.734997100376
       82.4849678561,       0.734496098372
       82.8216411943,       0.733995096368
       83.1583145325,       0.733494094364
       83.4949878707,        0.73299309236
       83.8316612089,       0.732492090356
       84.1683345471,       0.731991088352
       84.5050078853,       0.731490086348
       84.8416812235,       0.730989084344
       85.1783545616,        0.73048808234
       85.5150278998,       0.729987080336
        85.851701238,       0.729486078332
       86.1883745762,       0.728985076328
       86.5250479144,       0.728484074324
       86.8617212526,        0.72798307232
       87.1983945908,       0.727482070316
        87.535067929,       0.726981068312
       87.8717412671,       0.726480066308
       88.2084146053,       0.725979064304
       88.5450879435,         0.7254780623
       88.8817612817,       0.724977060296
       89.2184346199,       0.724476058292
       89.5551079581,       0.723975056288
       89.8917812963,       0.723474054284
       90.2284546345,        0.72297305228
       90.5651279727,       0.722472050276
       90.9018013108,       0.721971048272
        91.238474649,       0.721470046268
       91.5751479872,       0.720969044264
       91.9118213254,        0.72046804226
       92.2484946636,       0.719967040256
       92.5851680018,       0.719466038252
         92.92184134,       0.718965036248
       93.2585146782,       0.718464034244
       93.5951880163,        0.71796303224
       93.9318613545,       0.717462030236
       94.2685346927,       0.716961028231
       94.6052080309,       0.716460026227
       94.9418813691,       0.715959024223
       95.2785547073,       0.715458022219
       95.6152280455,       0.714957020215
       95.9519013837,       0.714456018211
       96.2885747219,       0.713955016207
         96.62524806,       0.713454014203
       96.9619213982,       0.712953012199
       97.2985947364,       0.712452010195
       97.6352680746,       0.711951008191
       97.9719414128,       0.711450006187
        98.308614751,       0.710949004183
       98.6452880892,       0.710448002179
       98.9819614274,       0.709947000175
       99.3186347655,       0.709445998171
       99.6553081037,       0.708944996167
       99.9919814419,       0.708443994163
        100.32865478,       0.707942992159
       100.665328118,       0.707441990155
       101.002001456,       0.706940988151
       101.338674795,       0.706439986147
       101.675348133,       0.705938984143
       102.012021471,       0.705437982139
       102.348694809,       0.704936980135
       102.685368147,       0.704435978131
       103.022041486,       0.703934976127
       103.358714824,       0.703433974123
       103.695388162,       0.702932972119
         104.0320615,       0.702431970115
       104.368734838,       0.701930968111
       104.705408177,       0.701429966107
       105.042081515,       0.700928964103
