------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Conduction Band Potential (eV)
       190.557109415,    -0.00779186574777
       190.893782753,    -0.00729086374376
       191.230456091,    -0.00678986173975
       191.567129429,    -0.00628885973574
       191.903802767,    -0.00578785773173
       192.240476106,    -0.00528685572773
       192.577149444,    -0.00478585372372
       192.913822782,    -0.00428485171971
        193.25049612,     -0.0037838497157
       193.587169458,    -0.00328284771169
       193.923842796,    -0.00278184570769
       194.260516135,    -0.00228084370368
       194.597189473,    -0.00177984169967
       194.933862811,    -0.00127883969566
       195.270536149,   -0.000777837691655
       195.607209487,   -0.000276835687647
       195.943882826,    0.000224166316362
       196.280556164,     0.00072516832037
       196.617229502,     0.00122617032438
        196.95390284,     0.00172717232839
       197.290576178,     0.00222817433239
       197.627249517,      0.0027291763364
       197.963922855,     0.00323017834041
       198.300596193,     0.00373118034442
       198.637269531,     0.00423218234843
       198.973942869,     0.00473318435243
       199.310616207,     0.00523418635644
       199.647289546,     0.00573518836045
       199.983962884,     0.00623619036446
       200.320636222,     0.00673719236847
        200.65730956,     0.00723819437247
       200.993982898,     0.00773919637648
       201.330656237,     0.00824019838049
       201.667329575,      0.0087412003845
       202.004002913,     0.00924220238851
       202.340676251,     0.00974320439251
       202.677349589,      0.0102442063965
       203.014022928,      0.0107452084005
       203.350696266,      0.0112462104045
       203.687369604,      0.0117472124085
       204.024042942,      0.0122482144126
        204.36071628,      0.0127492164166
       204.697389618,      0.0132502184206
       205.034062957,      0.0137512204246
       205.370736295,      0.0142522224286
       205.707409633,      0.0147532244326
       206.044082971,      0.0152542264366
       206.380756309,      0.0157552284406
       206.717429648,      0.0162562304446
       207.054102986,      0.0167572324486
       207.390776324,      0.0172582344526
       207.727449662,      0.0177592364566
          208.064123,      0.0182602384607
       208.400796339,      0.0187612404647
       208.737469677,      0.0192622424687
       209.074143015,      0.0197632444727
       209.410816353,      0.0202642464767
       209.747489691,      0.0207652484807
        210.08416303,      0.0212662504847
       210.420836368,      0.0217672524887
       210.757509706,      0.0222682544927
       211.094183044,      0.0227692564967
       211.430856382,      0.0232702585007
        211.76752972,      0.0237712605047
       212.104203059,      0.0242722625087
       212.440876397,      0.0247732645128
       212.777549735,      0.0252742665168
       213.114223073,      0.0257752685208
       213.450896411,      0.0262762705248
        213.78756975,      0.0267772725288
       214.124243088,      0.0272782745328
       214.460916426,      0.0277792765368
       214.797589764,      0.0282802785408
       215.134263102,      0.0287812805448
       215.470936441,      0.0292822825488
       215.807609779,      0.0297832845528
       216.144283117,      0.0302842865568
       216.480956455,      0.0307852885609
       216.817629793,      0.0312862905649
       217.154303131,      0.0317872925689
        217.49097647,      0.0322882945729
       217.827649808,      0.0327892965769
       218.164323146,      0.0332902985809
       218.500996484,      0.0337913005849
       218.837669822,      0.0342923025889
       219.174343161,      0.0347933045929
       219.511016499,      0.0352943065969
       219.847689837,      0.0357953086009
       220.184363175,      0.0362963106049
       220.521036513,      0.0367973126089
       220.857709852,       0.037298314613
        221.19438319,       0.037799316617
       221.531056528,       0.038300318621
       221.867729866,       0.038801320625
       222.204403204,       0.039302322629
       222.541076542,       0.039803324633
       222.877749881,       0.040304326637
       223.214423219,       0.040805328641
       223.551096557,       0.041306330645
       223.887769895,       0.041807332649
       224.224443233,       0.042308334653
       224.561116572,       0.042809336657
        224.89778991,      0.0433103386611
       225.234463248,      0.0438113406651
       225.571136586,      0.0443123426691
       225.907809924,      0.0448133446731
       226.244483263,      0.0453143466771
       226.581156601,      0.0458153486811
       226.917829939,      0.0463163506851
       227.254503277,      0.0468173526891
       227.591176615,      0.0473183546931
       227.927849953,      0.0478193566971
       228.264523292,      0.0483203587011
        228.60119663,      0.0488213607051
       228.937869968,      0.0493223627091
       229.274543306,      0.0498233647132
       229.611216644,      0.0503243667172
       229.947889983,      0.0508253687212
       230.284563321,      0.0513263707252
       230.621236659,      0.0518273727292
