------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
        107.73546822,    1.09143728782e+15
       108.072141558,    1.09143728782e+15
       108.408814897,    1.09143728782e+15
       108.745488235,    1.09143728782e+15
       109.082161573,    1.09143728782e+15
       109.418834911,    1.09143728782e+15
       109.755508249,    1.09143728782e+15
       110.092181588,    1.09143728782e+15
       110.428854926,    1.09143728782e+15
       110.765528264,    1.09143728782e+15
       111.102201602,    1.09143728782e+15
        111.43887494,    1.09143728782e+15
       111.775548279,    1.09143728782e+15
       112.112221617,    1.09143728782e+15
       112.448894955,    1.09143728782e+15
       112.785568293,    1.09143728782e+15
       113.122241631,    1.09143728782e+15
       113.458914969,    1.09143728782e+15
       113.795588308,    1.09143728782e+15
       114.132261646,    1.09143728782e+15
       114.468934984,    1.09143728782e+15
       114.805608322,    1.09143728782e+15
        115.14228166,    1.09143728782e+15
       115.478954999,    1.09143728782e+15
       115.815628337,    1.09143728782e+15
       116.152301675,    1.09143728782e+15
       116.488975013,    1.09143728782e+15
       116.825648351,    1.09143728782e+15
        117.16232169,    1.09143728782e+15
       117.498995028,    1.09143728782e+15
       117.835668366,    1.09143728782e+15
       118.172341704,    1.09143728782e+15
       118.509015042,    1.09143728782e+15
        118.84568838,    1.09143728782e+15
       119.182361719,    1.09143728782e+15
       119.519035057,    1.09143728782e+15
       119.855708395,    1.09143728782e+15
       120.192381733,    1.09143728782e+15
       120.529055071,    1.09143728782e+15
        120.86572841,    1.09143728782e+15
       121.202401748,    1.09143728782e+15
       121.539075086,    1.09143728782e+15
       121.875748424,    1.09143728782e+15
       122.212421762,    1.09143728782e+15
       122.549095101,    1.09143728782e+15
       122.885768439,    1.09143728782e+15
       123.222441777,    1.09143728782e+15
       123.559115115,    1.09143728782e+15
       123.895788453,    1.09143728782e+15
       124.232461791,    1.09143728782e+15
        124.56913513,    1.09143728782e+15
       124.905808468,    1.09143728782e+15
       125.242481806,    1.09143728782e+15
       125.579155144,    1.09143728782e+15
       125.915828482,    1.09143728782e+15
       126.252501821,    1.09143728782e+15
       126.589175159,    1.09143728782e+15
       126.925848497,    1.09143728782e+15
       127.262521835,    1.09143728782e+15
       127.599195173,    1.09143728782e+15
       127.935868512,    1.09143728782e+15
        128.27254185,    1.09143728782e+15
       128.609215188,    1.09143728782e+15
       128.945888526,    1.09143728782e+15
       129.282561864,    1.09143728782e+15
       129.619235202,    1.09143728782e+15
       129.955908541,    1.09143728782e+15
       130.292581879,    1.09143728782e+15
       130.629255217,    1.09143728782e+15
       130.965928555,    1.09143728782e+15
       131.302601893,    1.09143728782e+15
       131.639275232,    1.09143728782e+15
        131.97594857,    1.09143728782e+15
       132.312621908,    1.09143728782e+15
       132.649295246,    1.09143728782e+15
       132.985968584,    1.09143728782e+15
       133.322641923,    1.09143728782e+15
       133.659315261,    1.09143728782e+15
       133.995988599,    1.09143728782e+15
       134.332661937,    1.09143728782e+15
       134.669335275,    1.09143728782e+15
       135.006008614,    1.09143728782e+15
       135.342681952,    1.09143728782e+15
        135.67935529,    1.09143728782e+15
       136.016028628,    1.09143728782e+15
       136.352701966,    1.09143728782e+15
       136.689375304,    1.09143728782e+15
       137.026048643,    1.09143728782e+15
       137.362721981,    1.09143728782e+15
       137.699395319,    1.09143728782e+15
       138.036068657,    1.09143728782e+15
       138.372741995,    1.09143728782e+15
       138.709415334,    1.09143728782e+15
       139.046088672,    1.09143728782e+15
        139.38276201,    1.09143728782e+15
       139.719435348,    1.09143728782e+15
       140.056108686,    1.09143728782e+15
       140.392782025,    1.09143728782e+15
       140.729455363,    1.09143728782e+15
       141.066128701,    1.09143728782e+15
       141.402802039,    1.09143728782e+15
       141.739475377,    1.09143728782e+15
       142.076148715,    1.09143728782e+15
       142.412822054,    1.09143728782e+15
       142.749495392,    1.09143728782e+15
        143.08616873,    1.09143728782e+15
       143.422842068,    1.09143728782e+15
       143.759515406,    1.09143728782e+15
       144.096188745,    1.09143728782e+15
       144.432862083,    1.09143728782e+15
       144.769535421,    1.09143728782e+15
       145.106208759,    1.09143728782e+15
       145.442882097,    1.09143728782e+15
       145.779555436,    1.09143728782e+15
       146.116228774,    1.09143728782e+15
       146.452902112,    1.09143728782e+15
        146.78957545,    1.09143728782e+15
       147.126248788,    1.09143728782e+15
       147.462922126,    1.09143728782e+15
       147.799595465,    1.09143728782e+15
       148.136268803,    1.09143728782e+15
       148.472942141,    1.09143728782e+15
       148.809615479,    1.09143728782e+15
       149.146288817,    1.09143728782e+15
       149.482962156,    1.09143728782e+15
       149.819635494,    1.09143728782e+15
       150.156308832,    1.09143728782e+15
        150.49298217,    1.09143728782e+15
       150.829655508,    1.09143728782e+15
       151.166328847,    1.09143728782e+15
       151.503002185,    1.09143728782e+15
       151.839675523,    1.09143728782e+15
       152.176348861,    1.09143728782e+15
       152.513022199,    1.09143728782e+15
       152.849695537,    1.09143728782e+15
       153.186368876,    1.09143728782e+15
       153.523042214,    1.09143728782e+15
       153.859715552,    1.09143728782e+15
        154.19638889,    1.09143728782e+15
       154.533062228,    1.09143728782e+15
       154.869735567,    1.09143728782e+15
       155.206408905,    1.09143728782e+15
       155.543082243,    1.09143728782e+15
       155.879755581,    1.09143728782e+15
       156.216428919,    1.09143728782e+15
       156.553102258,    1.09143728782e+15
       156.889775596,    1.09143728782e+15
       157.226448934,    1.09143728782e+15
       157.563122272,    1.09143728782e+15
        157.89979561,    1.09143728782e+15
       158.236468949,    1.09143728782e+15
       158.573142287,    1.09143728782e+15
       158.909815625,    1.09143728782e+15
       159.246488963,    1.09143728782e+15
       159.583162301,    1.09143728782e+15
       159.919835639,    1.09143728782e+15
       160.256508978,    1.09143728782e+15
       160.593182316,    1.09143728782e+15
       160.929855654,    1.09143728782e+15
       161.266528992,    1.09143728782e+15
        161.60320233,    1.09143728782e+15
       161.939875669,    1.09143728782e+15
       162.276549007,    1.09143728782e+15
       162.613222345,    1.09143728782e+15
       162.949895683,    1.09143728782e+15
       163.286569021,    1.09143728782e+15
        163.62324236,    1.09143728782e+15
       163.959915698,    1.09143728782e+15
       164.296589036,    1.09143728782e+15
       164.633262374,    1.09143728782e+15
       164.969935712,    1.09143728782e+15
        165.30660905,    1.09143728782e+15
       165.643282389,    1.09143728782e+15
       165.979955727,    1.09143728782e+15
       166.316629065,    1.09143728782e+15
       166.653302403,    1.09143728782e+15
       166.989975741,    1.09143728782e+15
        167.32664908,    1.09143728782e+15
       167.663322418,    1.09143728782e+15
       167.999995756,    1.09143728782e+15
       168.336669094,    1.09143728782e+15
       168.673342432,    1.09143728782e+15
       169.010015771,    1.09143728782e+15
       169.346689109,    1.09143728782e+15
       169.683362447,    1.09143728782e+15
       170.020035785,    1.09143728782e+15
       170.356709123,    1.09143728782e+15
       170.693382461,    1.09143728782e+15
         171.0300558,    1.09143728782e+15
       171.366729138,    1.09143728782e+15
       171.703402476,    1.09143728782e+15
       172.040075814,    1.09143728782e+15
       172.376749152,    1.09143728782e+15
       172.713422491,    1.09143728782e+15
       173.050095829,    1.09143728782e+15
       173.386769167,    1.09143728782e+15
       173.723442505,    1.09143728782e+15
       174.060115843,    1.09143728782e+15
       174.396789182,    1.09143728782e+15
        174.73346252,    1.09143728782e+15
       175.070135858,    1.09143728782e+15
       175.406809196,    1.09143728782e+15
       175.743482534,    1.09143728782e+15
       176.080155872,    1.09143728782e+15
       176.416829211,    1.09143728782e+15
       176.753502549,    1.09143728782e+15
       177.090175887,    1.09143728782e+15
       177.426849225,    1.09143728782e+15
       177.763522563,    1.09143728782e+15
       178.100195902,    1.09143728782e+15
        178.43686924,    1.09143728782e+15
       178.773542578,    1.09143728782e+15
       179.110215916,    1.09143728782e+15
       179.446889254,    1.09143728782e+15
       179.783562593,    1.09143728782e+15
       180.120235931,    1.09143728782e+15
       180.456909269,    1.09143728782e+15
       180.793582607,    1.09143728782e+15
       181.130255945,    1.09143728782e+15
       181.466929283,    1.09143728782e+15
       181.803602622,    1.09143728782e+15
        182.14027596,    1.09143728782e+15
       182.476949298,    1.09143728782e+15
       182.813622636,    1.09143728782e+15
       183.150295974,    1.09143728782e+15
       183.486969313,    1.09143728782e+15
       183.823642651,    1.09143728782e+15
       184.160315989,    1.09143728782e+15
       184.496989327,    1.09143728782e+15
       184.833662665,    1.09143728782e+15
       185.170336004,    1.09143728782e+15
       185.507009342,    1.09143728782e+15
        185.84368268,    1.09143728782e+15
       186.180356018,    1.09143728782e+15
       186.517029356,    1.09143728782e+15
       186.853702695,    1.09143728782e+15
       187.190376033,    1.09143728782e+15
       187.527049371,    1.09143728782e+15
       187.863722709,    1.09143728782e+15
       188.200396047,    1.09143728782e+15
       188.537069385,    1.09143728782e+15
       188.873742724,    1.09143728782e+15
       189.210416062,    1.09143728782e+15
         189.5470894,    1.09143728782e+15
       189.883762738,    1.09143728782e+15
       190.220436076,    1.09143728782e+15
       190.557109415,    1.09143728782e+15
       190.893782753,    1.09143728782e+15
       191.230456091,    1.09143728782e+15
       191.567129429,    1.09143728782e+15
       191.903802767,    1.09143728782e+15
       192.240476106,    1.09143728782e+15
       192.577149444,    1.09143728782e+15
       192.913822782,    1.09143728782e+15
        193.25049612,    1.09143728782e+15
       193.587169458,    1.09143728782e+15
       193.923842796,    1.09143728782e+15
       194.260516135,    1.09143728782e+15
       194.597189473,    1.09143728782e+15
       194.933862811,    1.09143728782e+15
       195.270536149,    1.09143728782e+15
       195.607209487,    1.09143728782e+15
       195.943882826,    1.09143728782e+15
       196.280556164,    1.09143728782e+15
       196.617229502,    1.09143728782e+15
        196.95390284,    1.09143728782e+15
       197.290576178,    1.09143728782e+15
       197.627249517,    1.09143728782e+15
       197.963922855,    1.09143728782e+15
       198.300596193,    1.09143728782e+15
       198.637269531,    1.09143728782e+15
       198.973942869,    1.09143728782e+15
       199.310616207,    1.09143728782e+15
       199.647289546,    1.09143728782e+15
       199.983962884,    1.09143728782e+15
       200.320636222,    1.09143728782e+15
        200.65730956,    1.09143728782e+15
       200.993982898,    1.09143728782e+15
       201.330656237,    1.09143728782e+15
       201.667329575,    1.09143728782e+15
       202.004002913,    1.09143728782e+15
       202.340676251,    1.09143728782e+15
       202.677349589,    1.09143728782e+15
       203.014022928,    1.09143728782e+15
       203.350696266,    1.09143728782e+15
       203.687369604,    1.09143728782e+15
       204.024042942,    1.09143728782e+15
        204.36071628,    1.09143728782e+15
       204.697389618,    1.09143728782e+15
       205.034062957,    1.09143728782e+15
       205.370736295,    1.09143728782e+15
       205.707409633,    1.09143728782e+15
       206.044082971,    1.09143728782e+15
       206.380756309,    1.09143728782e+15
       206.717429648,    1.09143728782e+15
       207.054102986,    1.09143728782e+15
       207.390776324,    1.09143728782e+15
       207.727449662,    1.09143728782e+15
          208.064123,    1.09143728782e+15
       208.400796339,    1.09143728782e+15
       208.737469677,    1.09143728782e+15
       209.074143015,    1.09143728782e+15
       209.410816353,    1.09143728782e+15
       209.747489691,    1.09143728782e+15
        210.08416303,    1.09143728782e+15
       210.420836368,    1.09143728782e+15
       210.757509706,    1.09143728782e+15
       211.094183044,    1.09143728782e+15
       211.430856382,    1.09143728782e+15
        211.76752972,    1.09143728782e+15
       212.104203059,    1.09143728782e+15
       212.440876397,    1.09143728782e+15
       212.777549735,    1.09143728782e+15
       213.114223073,    1.09143728782e+15
       213.450896411,    1.09143728782e+15
        213.78756975,    1.09143728782e+15
       214.124243088,    1.09143728782e+15
       214.460916426,    1.09143728782e+15
       214.797589764,    1.09143728782e+15
       215.134263102,    1.09143728782e+15
       215.470936441,    1.09143728782e+15
       215.807609779,    1.09143728782e+15
       216.144283117,    1.09143728782e+15
       216.480956455,    1.09143728782e+15
       216.817629793,    1.09143728782e+15
       217.154303131,    1.09143728782e+15
        217.49097647,    1.09143728782e+15
       217.827649808,    1.09143728782e+15
       218.164323146,    1.09143728782e+15
       218.500996484,    1.09143728782e+15
       218.837669822,    1.09143728782e+15
       219.174343161,    1.09143728782e+15
       219.511016499,    1.09143728782e+15
       219.847689837,    1.09143728782e+15
       220.184363175,    1.09143728782e+15
       220.521036513,    1.09143728782e+15
       220.857709852,    1.09143728782e+15
        221.19438319,    1.09143728782e+15
       221.531056528,    1.09143728782e+15
       221.867729866,    1.09143728782e+15
       222.204403204,    1.09143728782e+15
       222.541076542,    1.09143728782e+15
       222.877749881,    1.09143728782e+15
       223.214423219,    1.09143728782e+15
       223.551096557,    1.09143728782e+15
       223.887769895,    1.09143728782e+15
       224.224443233,    1.09143728782e+15
       224.561116572,    1.09143728782e+15
        224.89778991,    1.09143728782e+15
       225.234463248,    1.09143728782e+15
       225.571136586,    1.09143728782e+15
       225.907809924,    1.09143728782e+15
       226.244483263,    1.09143728782e+15
       226.581156601,    1.09143728782e+15
       226.917829939,    1.09143728782e+15
       227.254503277,    1.09143728782e+15
       227.591176615,    1.09143728782e+15
       227.927849953,    1.09143728782e+15
       228.264523292,    1.09143728782e+15
        228.60119663,    1.09143728782e+15
       228.937869968,    1.09143728782e+15
       229.274543306,    1.09143728782e+15
       229.611216644,    1.09143728782e+15
       229.947889983,    1.09143728782e+15
       230.284563321,    1.09143728782e+15
       230.621236659,    1.09143728782e+15
       230.957909997,    1.09143728782e+15
       231.294583335,    1.09143728782e+15
       231.631256674,    1.09143728782e+15
       231.967930012,    1.09143728782e+15
        232.30460335,    1.09143728782e+15
       232.641276688,    1.09143728782e+15
       232.977950026,    1.09143728782e+15
       233.314623364,    1.09143728782e+15
       233.651296703,    1.09143728782e+15
       233.987970041,    1.09143728782e+15
       234.324643379,    1.09143728782e+15
       234.661316717,    1.09143728782e+15
       234.997990055,    1.09143728782e+15
       235.334663394,    1.09143728782e+15
       235.671336732,    1.09143728782e+15
        236.00801007,    1.09143728782e+15
       236.344683408,    1.09143728782e+15
       236.681356746,    1.09143728782e+15
       237.018030085,    1.09143728782e+15
       237.354703423,    1.09143728782e+15
       237.691376761,    1.09143728782e+15
       238.028050099,    1.09143728782e+15
       238.364723437,    1.09143728782e+15
       238.701396776,    1.09143728782e+15
       239.038070114,    1.09143728782e+15
       239.374743452,    1.09143728782e+15
        239.71141679,    1.09143728782e+15
       240.048090128,    1.09143728782e+15
       240.384763466,    1.09143728782e+15
       240.721436805,    1.09143728782e+15
       241.058110143,    1.09143728782e+15
       241.394783481,    1.09143728782e+15
       241.731456819,    1.09143728782e+15
       242.068130157,    1.09143728782e+15
       242.404803496,    1.09143728782e+15
       242.741476834,    1.09143728782e+15
       243.078150172,    1.09143728782e+15
        243.41482351,    1.09143728782e+15
       243.751496848,    1.09143728782e+15
       244.088170187,    1.09143728782e+15
       244.424843525,    1.09143728782e+15
       244.761516863,    1.09143728782e+15
       245.098190201,    1.09143728782e+15
       245.434863539,    1.09143728782e+15
       245.771536877,    1.09143728782e+15
       246.108210216,    1.09143728782e+15
       246.444883554,    1.09143728782e+15
       246.781556892,    1.09143728782e+15
        247.11823023,    1.09143728782e+15
       247.454903568,    1.09143728782e+15
       247.791576907,    1.09143728782e+15
       248.128250245,    1.09143728782e+15
       248.464923583,    1.09143728782e+15
       248.801596921,    1.09143728782e+15
       249.138270259,    1.09143728782e+15
       249.474943598,    1.09143728782e+15
       249.811616936,    1.09143728782e+15
       250.148290274,    1.09143728782e+15
       250.484963612,    1.09143728782e+15
        250.82163695,    1.09143728782e+15
       251.158310288,    1.09143728782e+15
       251.494983627,    1.09143728782e+15
       251.831656965,    1.09143728782e+15
       252.168330303,    1.09143728782e+15
       252.505003641,    1.09143728782e+15
       252.841676979,    1.09143728782e+15
       253.178350318,    1.09143728782e+15
       253.515023656,    1.09143728782e+15
       253.851696994,    1.09143728782e+15
       254.188370332,    1.09143728782e+15
        254.52504367,    1.09143728782e+15
